Time;Source;Event
2022-10-19 14:45:13;REFRIGERATOR;OFF
2022-10-19 14:45:13;fridge operation;END
2022-10-19 14:45:57;VACUUMCLEANER;OFF
2022-10-19 14:45:57;vacuuming;END
2022-10-19 15:00:09;use a personal computer;START
2022-10-19 15:00:09;PC;ON
2022-10-19 15:17:02;fridge operation;START
2022-10-19 15:17:02;REFRIGERATOR;ON
2022-10-19 15:31:02;REFRIGERATOR;OFF
2022-10-19 15:31:02;fridge operation;END
2022-10-19 15:31:34;PC;OFF
2022-10-19 15:31:34;use a personal computer;END
2022-10-19 15:37:17;watching TV;START
2022-10-19 15:37:17;TV;ON
2022-10-19 16:12:26;fridge operation;START
2022-10-19 16:12:26;REFRIGERATOR;ON
2022-10-19 16:26:26;REFRIGERATOR;OFF
2022-10-19 16:26:26;fridge operation;END
2022-10-19 16:52:19;TV;OFF
2022-10-19 16:52:20;TV;ON
2022-10-19 17:01:29;fridge operation;START
2022-10-19 17:01:29;REFRIGERATOR;ON
2022-10-19 17:11:27;TV;OFF
2022-10-19 17:11:27;watching TV;END
2022-10-19 17:15:29;REFRIGERATOR;OFF
2022-10-19 17:15:29;fridge operation;END
2022-10-19 18:05:15;use a personal computer;START
2022-10-19 18:05:15;PC;ON
2022-10-19 18:33:26;fridge operation;START
2022-10-19 18:33:26;REFRIGERATOR;ON
2022-10-19 18:36:40;PC;OFF
2022-10-19 18:36:40;use a personal computer;END
2022-10-19 18:47:26;REFRIGERATOR;OFF
2022-10-19 18:47:26;fridge operation;END
2022-10-19 19:38:43;fridge operation;START
2022-10-19 19:38:43;REFRIGERATOR;ON
2022-10-19 19:45:52;use a personal computer;START
2022-10-19 19:45:52;PC;ON
2022-10-19 19:52:43;REFRIGERATOR;OFF
2022-10-19 19:52:43;fridge operation;END
2022-10-19 20:17:17;PC;OFF
2022-10-19 20:17:17;use a personal computer;END
2022-10-19 20:31:27;cooking a dinner;START
2022-10-19 20:31:27;KETTLE;ON
2022-10-19 20:32:27;KETTLE;OFF
2022-10-19 20:32:28;COOKINGSTOVE;ON
2022-10-19 20:33:28;fridge operation;START
2022-10-19 20:33:28;REFRIGERATOR;ON
2022-10-19 20:47:28;REFRIGERATOR;OFF
2022-10-19 20:47:28;fridge operation;END
2022-10-19 20:48:02;COOKINGSTOVE;OFF
2022-10-19 20:48:03;MICROWAVE;ON
2022-10-19 20:50:06;MICROWAVE;OFF
2022-10-19 20:50:06;cooking a dinner;END
2022-10-19 20:57:19;use a personal computer;START
2022-10-19 20:57:19;PC;ON
2022-10-19 21:09:34;fridge operation;START
2022-10-19 21:09:34;REFRIGERATOR;ON
2022-10-19 21:23:34;REFRIGERATOR;OFF
2022-10-19 21:23:34;fridge operation;END
2022-10-19 21:28:44;PC;OFF
2022-10-19 21:28:44;use a personal computer;END
2022-10-19 22:03:26;fridge operation;START
2022-10-19 22:03:26;REFRIGERATOR;ON
2022-10-19 22:17:26;REFRIGERATOR;OFF
2022-10-19 22:17:26;fridge operation;END
2022-10-19 22:51:33;fridge operation;START
2022-10-19 22:51:33;REFRIGERATOR;ON
2022-10-19 23:05:33;REFRIGERATOR;OFF
2022-10-19 23:05:33;fridge operation;END
2022-10-19 23:16:24;use a personal computer;START
2022-10-19 23:16:24;PC;ON
2022-10-19 23:47:49;PC;OFF
2022-10-19 23:47:49;use a personal computer;END
2022-10-20 00:22:26;fridge operation;START
2022-10-20 00:22:26;REFRIGERATOR;ON
2022-10-20 00:36:26;REFRIGERATOR;OFF
2022-10-20 00:36:26;fridge operation;END
2022-10-20 00:55:12;fridge operation;START
2022-10-20 00:55:12;REFRIGERATOR;ON
2022-10-20 01:09:12;REFRIGERATOR;OFF
2022-10-20 01:09:12;fridge operation;END
2022-10-20 01:27:40;fridge operation;START
2022-10-20 01:27:40;REFRIGERATOR;ON
2022-10-20 01:41:40;REFRIGERATOR;OFF
2022-10-20 01:41:40;fridge operation;END
2022-10-20 01:59:05;fridge operation;START
2022-10-20 01:59:05;REFRIGERATOR;ON
2022-10-20 02:13:05;REFRIGERATOR;OFF
2022-10-20 02:13:05;fridge operation;END
2022-10-20 02:34:41;washing a load of laundry;START
2022-10-20 02:34:52;WASHINGMACHINE;ON
2022-10-20 02:52:04;fridge operation;START
2022-10-20 02:52:04;REFRIGERATOR;ON
2022-10-20 03:06:04;REFRIGERATOR;OFF
2022-10-20 03:06:04;fridge operation;END
2022-10-20 03:29:08;fridge operation;START
2022-10-20 03:29:08;REFRIGERATOR;ON
2022-10-20 03:43:08;REFRIGERATOR;OFF
2022-10-20 03:43:08;fridge operation;END
2022-10-20 04:22:12;fridge operation;START
2022-10-20 04:22:12;REFRIGERATOR;ON
2022-10-20 04:36:12;REFRIGERATOR;OFF
2022-10-20 04:36:12;fridge operation;END
2022-10-20 05:04:12;fridge operation;START
2022-10-20 05:04:12;REFRIGERATOR;ON
2022-10-20 05:18:12;REFRIGERATOR;OFF
2022-10-20 05:18:12;fridge operation;END
2022-10-20 05:43:47;fridge operation;START
2022-10-20 05:43:47;REFRIGERATOR;ON
2022-10-20 05:45:19;WASHINGMACHINE;OFF
2022-10-20 05:45:19;washing a load of laundry;END
2022-10-20 05:57:47;REFRIGERATOR;OFF
2022-10-20 05:57:47;fridge operation;END
2022-10-20 06:34:50;fridge operation;START
2022-10-20 06:34:50;REFRIGERATOR;ON
2022-10-20 06:48:50;REFRIGERATOR;OFF
2022-10-20 06:48:50;fridge operation;END
2022-10-20 07:33:46;fridge operation;START
2022-10-20 07:33:46;REFRIGERATOR;ON
2022-10-20 07:47:46;REFRIGERATOR;OFF
2022-10-20 07:47:46;fridge operation;END
2022-10-20 08:47:38;fridge operation;START
2022-10-20 08:47:38;REFRIGERATOR;ON
2022-10-20 09:01:38;REFRIGERATOR;OFF
2022-10-20 09:01:38;fridge operation;END
2022-10-20 09:07:44;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-20 09:07:49;KETTLE;ON
2022-10-20 09:07:59;COOKINGSTOVE;ON
2022-10-20 09:08:49;KETTLE;OFF
2022-10-20 09:13:41;COOKINGSTOVE;OFF
2022-10-20 09:13:41;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-20 09:43:35;fridge operation;START
2022-10-20 09:43:35;REFRIGERATOR;ON
2022-10-20 09:57:35;REFRIGERATOR;OFF
2022-10-20 09:57:35;fridge operation;END
2022-10-20 09:58:59;listen to a 74 minute audio CD;START
2022-10-20 09:58:59;AMPLIFIER;ON
2022-10-20 09:59:07;CDPLAYER;ON
2022-10-20 11:11:10;fridge operation;START
2022-10-20 11:11:10;REFRIGERATOR;ON
2022-10-20 11:13:06;CDPLAYER;OFF
2022-10-20 11:13:08;AMPLIFIER;OFF
2022-10-20 11:13:08;listen to a 74 minute audio CD;END
2022-10-20 11:17:18;watching TV;START
2022-10-20 11:17:18;TV;ON
2022-10-20 11:25:10;REFRIGERATOR;OFF
2022-10-20 11:25:10;fridge operation;END
2022-10-20 11:42:37;fridge operation;START
2022-10-20 11:42:37;REFRIGERATOR;ON
2022-10-20 11:49:27;TV;OFF
2022-10-20 11:49:28;TV;ON
2022-10-20 11:56:37;REFRIGERATOR;OFF
2022-10-20 11:56:37;fridge operation;END
2022-10-20 12:17:27;TV;OFF
2022-10-20 12:17:27;watching TV;END
2022-10-20 12:26:01;use a personal computer;START
2022-10-20 12:26:01;PC;ON
2022-10-20 12:55:59;fridge operation;START
2022-10-20 12:55:59;REFRIGERATOR;ON
2022-10-20 12:57:26;PC;OFF
2022-10-20 12:57:26;use a personal computer;END
2022-10-20 13:09:59;REFRIGERATOR;OFF
2022-10-20 13:09:59;fridge operation;END
2022-10-20 13:32:29;use a personal computer;START
2022-10-20 13:32:29;PC;ON
2022-10-20 13:47:18;fridge operation;START
2022-10-20 13:47:18;REFRIGERATOR;ON
2022-10-20 14:01:18;REFRIGERATOR;OFF
2022-10-20 14:01:18;fridge operation;END
2022-10-20 14:03:54;PC;OFF
2022-10-20 14:03:54;use a personal computer;END
2022-10-20 14:11:47;microwaving food;START
2022-10-20 14:11:47;MICROWAVE;ON
2022-10-20 14:14:16;MICROWAVE;OFF
2022-10-20 14:14:16;microwaving food;END
2022-10-20 14:17:30;vacuuming;START
2022-10-20 14:17:30;VACUUMCLEANER;ON
2022-10-20 14:29:30;VACUUMCLEANER;OFF
2022-10-20 14:29:30;vacuuming;END
2022-10-20 14:31:14;use a personal computer;START
2022-10-20 14:31:14;PC;ON
2022-10-20 14:33:40;fridge operation;START
2022-10-20 14:33:40;REFRIGERATOR;ON
2022-10-20 14:47:40;REFRIGERATOR;OFF
2022-10-20 14:47:40;fridge operation;END
2022-10-20 15:02:39;PC;OFF
2022-10-20 15:02:39;use a personal computer;END
2022-10-20 15:05:54;vacuuming;START
2022-10-20 15:05:54;VACUUMCLEANER;ON
2022-10-20 15:17:54;VACUUMCLEANER;OFF
2022-10-20 15:17:54;vacuuming;END
2022-10-20 15:26:29;use a personal computer;START
2022-10-20 15:26:29;PC;ON
2022-10-20 15:41:49;fridge operation;START
2022-10-20 15:41:49;REFRIGERATOR;ON
2022-10-20 15:55:49;REFRIGERATOR;OFF
2022-10-20 15:55:49;fridge operation;END
2022-10-20 15:57:54;PC;OFF
2022-10-20 15:57:54;use a personal computer;END
2022-10-20 16:51:04;fridge operation;START
2022-10-20 16:51:04;REFRIGERATOR;ON
2022-10-20 17:05:04;REFRIGERATOR;OFF
2022-10-20 17:05:04;fridge operation;END
2022-10-20 17:06:06;use a personal computer;START
2022-10-20 17:06:06;PC;ON
2022-10-20 17:37:31;PC;OFF
2022-10-20 17:37:31;use a personal computer;END
2022-10-20 17:44:21;use a personal computer;START
2022-10-20 17:44:21;PC;ON
2022-10-20 17:44:40;fridge operation;START
2022-10-20 17:44:40;REFRIGERATOR;ON
2022-10-20 17:58:40;REFRIGERATOR;OFF
2022-10-20 17:58:40;fridge operation;END
2022-10-20 18:15:46;PC;OFF
2022-10-20 18:15:46;use a personal computer;END
2022-10-20 18:15:47;watching TV;START
2022-10-20 18:15:47;TV;ON
2022-10-20 19:05:25;fridge operation;START
2022-10-20 19:05:25;REFRIGERATOR;ON
2022-10-20 19:19:25;REFRIGERATOR;OFF
2022-10-20 19:19:25;fridge operation;END
2022-10-20 19:37:55;TV;OFF
2022-10-20 19:37:56;TV;ON
2022-10-20 19:54:26;fridge operation;START
2022-10-20 19:54:26;REFRIGERATOR;ON
2022-10-20 20:02:32;TV;OFF
2022-10-20 20:02:32;watching TV;END
2022-10-20 20:08:26;REFRIGERATOR;OFF
2022-10-20 20:08:26;fridge operation;END
2022-10-20 20:10:27;watching TV;START
2022-10-20 20:10:27;TV;ON
2022-10-20 21:10:18;fridge operation;START
2022-10-20 21:10:18;REFRIGERATOR;ON
2022-10-20 21:18:23;TV;OFF
2022-10-20 21:18:24;TV;ON
2022-10-20 21:24:18;REFRIGERATOR;OFF
2022-10-20 21:24:18;fridge operation;END
2022-10-20 21:35:01;TV;OFF
2022-10-20 21:35:01;watching TV;END
2022-10-20 21:36:25;use a personal computer;START
2022-10-20 21:36:25;PC;ON
2022-10-20 22:07:50;PC;OFF
2022-10-20 22:07:50;use a personal computer;END
2022-10-20 22:38:55;fridge operation;START
2022-10-20 22:38:55;REFRIGERATOR;ON
2022-10-20 22:52:55;REFRIGERATOR;OFF
2022-10-20 22:52:55;fridge operation;END
2022-10-21 00:28:14;fridge operation;START
2022-10-21 00:28:14;REFRIGERATOR;ON
2022-10-21 00:34:31;washing a load of laundry;START
2022-10-21 00:34:40;WASHINGMACHINE;ON
2022-10-21 00:42:14;REFRIGERATOR;OFF
2022-10-21 00:42:14;fridge operation;END
2022-10-21 01:05:55;fridge operation;START
2022-10-21 01:05:55;REFRIGERATOR;ON
2022-10-21 01:19:55;REFRIGERATOR;OFF
2022-10-21 01:19:55;fridge operation;END
2022-10-21 01:54:09;fridge operation;START
2022-10-21 01:54:09;REFRIGERATOR;ON
2022-10-21 02:08:09;REFRIGERATOR;OFF
2022-10-21 02:08:09;fridge operation;END
2022-10-21 03:10:38;fridge operation;START
2022-10-21 03:10:38;REFRIGERATOR;ON
2022-10-21 03:24:38;REFRIGERATOR;OFF
2022-10-21 03:24:38;fridge operation;END
2022-10-21 03:45:07;WASHINGMACHINE;OFF
2022-10-21 03:45:07;washing a load of laundry;END
2022-10-21 04:03:00;fridge operation;START
2022-10-21 04:03:00;REFRIGERATOR;ON
2022-10-21 04:17:00;REFRIGERATOR;OFF
2022-10-21 04:17:00;fridge operation;END
2022-10-21 04:59:23;fridge operation;START
2022-10-21 04:59:23;REFRIGERATOR;ON
2022-10-21 05:13:23;REFRIGERATOR;OFF
2022-10-21 05:13:23;fridge operation;END
2022-10-21 05:37:11;fridge operation;START
2022-10-21 05:37:11;REFRIGERATOR;ON
2022-10-21 05:51:11;REFRIGERATOR;OFF
2022-10-21 05:51:11;fridge operation;END
2022-10-21 06:18:11;fridge operation;START
2022-10-21 06:18:11;REFRIGERATOR;ON
2022-10-21 06:32:11;REFRIGERATOR;OFF
2022-10-21 06:32:11;fridge operation;END
2022-10-21 07:23:16;fridge operation;START
2022-10-21 07:23:16;REFRIGERATOR;ON
2022-10-21 07:37:16;REFRIGERATOR;OFF
2022-10-21 07:37:16;fridge operation;END
2022-10-21 08:41:38;fridge operation;START
2022-10-21 08:41:38;REFRIGERATOR;ON
2022-10-21 08:55:38;REFRIGERATOR;OFF
2022-10-21 08:55:38;fridge operation;END
2022-10-21 09:02:05;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-21 09:02:10;COFFEEMAKER;ON
2022-10-21 09:02:25;COOKINGSTOVE;ON
2022-10-21 09:08:07;COOKINGSTOVE;OFF
2022-10-21 09:15:50;COFFEEMAKER;OFF
2022-10-21 09:15:50;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-21 09:38:21;fridge operation;START
2022-10-21 09:38:21;REFRIGERATOR;ON
2022-10-21 09:52:21;REFRIGERATOR;OFF
2022-10-21 09:52:21;fridge operation;END
2022-10-21 10:05:24;use a personal computer;START
2022-10-21 10:05:24;PC;ON
2022-10-21 10:36:17;fridge operation;START
2022-10-21 10:36:17;REFRIGERATOR;ON
2022-10-21 10:36:49;PC;OFF
2022-10-21 10:36:49;use a personal computer;END
2022-10-21 10:50:17;REFRIGERATOR;OFF
2022-10-21 10:50:17;fridge operation;END
2022-10-21 11:01:09;use a personal computer;START
2022-10-21 11:01:09;PC;ON
2022-10-21 11:24:43;fridge operation;START
2022-10-21 11:24:43;REFRIGERATOR;ON
2022-10-21 11:32:34;PC;OFF
2022-10-21 11:32:34;use a personal computer;END
2022-10-21 11:38:43;REFRIGERATOR;OFF
2022-10-21 11:38:43;fridge operation;END
2022-10-21 12:20:05;fridge operation;START
2022-10-21 12:20:05;REFRIGERATOR;ON
2022-10-21 12:34:05;REFRIGERATOR;OFF
2022-10-21 12:34:05;fridge operation;END
2022-10-21 12:50:55;fridge operation;START
2022-10-21 12:50:55;REFRIGERATOR;ON
2022-10-21 13:04:55;REFRIGERATOR;OFF
2022-10-21 13:04:55;fridge operation;END
2022-10-21 13:44:36;fridge operation;START
2022-10-21 13:44:36;REFRIGERATOR;ON
2022-10-21 13:49:38;microwaving food;START
2022-10-21 13:49:38;MICROWAVE;ON
2022-10-21 13:54:06;MICROWAVE;OFF
2022-10-21 13:54:06;microwaving food;END
2022-10-21 13:58:36;REFRIGERATOR;OFF
2022-10-21 13:58:36;fridge operation;END
2022-10-21 14:32:22;use a personal computer;START
2022-10-21 14:32:22;PC;ON
2022-10-21 14:37:21;fridge operation;START
2022-10-21 14:37:21;REFRIGERATOR;ON
2022-10-21 14:51:21;REFRIGERATOR;OFF
2022-10-21 14:51:21;fridge operation;END
2022-10-21 15:03:47;PC;OFF
2022-10-21 15:03:47;use a personal computer;END
2022-10-21 15:22:09;vacuuming;START
2022-10-21 15:22:09;VACUUMCLEANER;ON
2022-10-21 15:34:09;VACUUMCLEANER;OFF
2022-10-21 15:34:09;vacuuming;END
2022-10-21 15:44:19;vacuuming;START
2022-10-21 15:44:19;VACUUMCLEANER;ON
2022-10-21 15:54:47;fridge operation;START
2022-10-21 15:54:47;REFRIGERATOR;ON
2022-10-21 15:56:19;VACUUMCLEANER;OFF
2022-10-21 15:56:19;vacuuming;END
2022-10-21 16:08:47;REFRIGERATOR;OFF
2022-10-21 16:08:47;fridge operation;END
2022-10-21 16:11:03;use a personal computer;START
2022-10-21 16:11:03;PC;ON
2022-10-21 16:42:28;PC;OFF
2022-10-21 16:42:28;use a personal computer;END
2022-10-21 17:15:14;fridge operation;START
2022-10-21 17:15:14;REFRIGERATOR;ON
2022-10-21 17:29:14;REFRIGERATOR;OFF
2022-10-21 17:29:14;fridge operation;END
2022-10-21 17:30:46;watching TV;START
2022-10-21 17:30:46;TV;ON
2022-10-21 18:13:07;fridge operation;START
2022-10-21 18:13:07;REFRIGERATOR;ON
2022-10-21 18:25:28;TV;OFF
2022-10-21 18:25:29;TV;ON
2022-10-21 18:27:07;REFRIGERATOR;OFF
2022-10-21 18:27:07;fridge operation;END
2022-10-21 18:53:35;TV;OFF
2022-10-21 18:53:35;watching TV;END
2022-10-21 18:54:44;fridge operation;START
2022-10-21 18:54:44;REFRIGERATOR;ON
2022-10-21 19:08:44;REFRIGERATOR;OFF
2022-10-21 19:08:44;fridge operation;END
2022-10-21 19:44:01;fridge operation;START
2022-10-21 19:44:01;REFRIGERATOR;ON
2022-10-21 19:45:40;cooking a dinner;START
2022-10-21 19:45:40;KETTLE;ON
2022-10-21 19:46:40;KETTLE;OFF
2022-10-21 19:46:41;COOKINGSTOVE;ON
2022-10-21 19:58:01;REFRIGERATOR;OFF
2022-10-21 19:58:01;fridge operation;END
2022-10-21 20:31:31;COOKINGSTOVE;OFF
2022-10-21 20:31:32;MICROWAVE;ON
2022-10-21 20:33:35;MICROWAVE;OFF
2022-10-21 20:33:35;cooking a dinner;END
2022-10-21 20:59:20;use a personal computer;START
2022-10-21 20:59:20;PC;ON
2022-10-21 21:07:38;fridge operation;START
2022-10-21 21:07:38;REFRIGERATOR;ON
2022-10-21 21:21:38;REFRIGERATOR;OFF
2022-10-21 21:21:38;fridge operation;END
2022-10-21 21:30:45;PC;OFF
2022-10-21 21:30:45;use a personal computer;END
2022-10-21 21:36:25;use a personal computer;START
2022-10-21 21:36:25;PC;ON
2022-10-21 22:04:43;fridge operation;START
2022-10-21 22:04:43;REFRIGERATOR;ON
2022-10-21 22:07:50;PC;OFF
2022-10-21 22:07:50;use a personal computer;END
2022-10-21 22:18:43;REFRIGERATOR;OFF
2022-10-21 22:18:43;fridge operation;END
2022-10-21 22:37:07;use a personal computer;START
2022-10-21 22:37:07;PC;ON
2022-10-21 23:08:32;PC;OFF
2022-10-21 23:08:32;use a personal computer;END
2022-10-21 23:16:13;fridge operation;START
2022-10-21 23:16:13;REFRIGERATOR;ON
2022-10-21 23:30:13;REFRIGERATOR;OFF
2022-10-21 23:30:13;fridge operation;END
2022-10-22 00:00:00;fridge operation;START
2022-10-22 00:00:00;REFRIGERATOR;ON
2022-10-22 00:14:00;REFRIGERATOR;OFF
2022-10-22 00:14:00;fridge operation;END
2022-10-22 00:40:59;fridge operation;START
2022-10-22 00:40:59;REFRIGERATOR;ON
2022-10-22 00:54:59;REFRIGERATOR;OFF
2022-10-22 00:54:59;fridge operation;END
2022-10-22 01:37:04;fridge operation;START
2022-10-22 01:37:04;REFRIGERATOR;ON
2022-10-22 01:51:04;REFRIGERATOR;OFF
2022-10-22 01:51:04;fridge operation;END
2022-10-22 02:44:12;fridge operation;START
2022-10-22 02:44:12;REFRIGERATOR;ON
2022-10-22 02:58:12;REFRIGERATOR;OFF
2022-10-22 02:58:12;fridge operation;END
2022-10-22 03:25:07;fridge operation;START
2022-10-22 03:25:07;REFRIGERATOR;ON
2022-10-22 03:39:07;REFRIGERATOR;OFF
2022-10-22 03:39:07;fridge operation;END
2022-10-22 04:16:32;fridge operation;START
2022-10-22 04:16:32;REFRIGERATOR;ON
2022-10-22 04:30:32;REFRIGERATOR;OFF
2022-10-22 04:30:32;fridge operation;END
2022-10-22 04:47:45;washing a load of laundry;START
2022-10-22 04:48:00;WASHINGMACHINE;ON
2022-10-22 05:52:16;fridge operation;START
2022-10-22 05:52:16;REFRIGERATOR;ON
2022-10-22 06:06:16;REFRIGERATOR;OFF
2022-10-22 06:06:16;fridge operation;END
2022-10-22 06:37:06;fridge operation;START
2022-10-22 06:37:06;REFRIGERATOR;ON
2022-10-22 06:51:06;REFRIGERATOR;OFF
2022-10-22 06:51:06;fridge operation;END
2022-10-22 07:20:22;fridge operation;START
2022-10-22 07:20:22;REFRIGERATOR;ON
2022-10-22 07:34:22;REFRIGERATOR;OFF
2022-10-22 07:34:22;fridge operation;END
2022-10-22 07:58:27;WASHINGMACHINE;OFF
2022-10-22 07:58:27;washing a load of laundry;END
2022-10-22 08:09:55;fridge operation;START
2022-10-22 08:09:55;REFRIGERATOR;ON
2022-10-22 08:10:31;listen to a 74 minute audio CD;START
2022-10-22 08:10:31;AMPLIFIER;ON
2022-10-22 08:10:36;CDPLAYER;ON
2022-10-22 08:23:55;REFRIGERATOR;OFF
2022-10-22 08:23:55;fridge operation;END
2022-10-22 09:24:35;CDPLAYER;OFF
2022-10-22 09:24:40;AMPLIFIER;OFF
2022-10-22 09:24:40;listen to a 74 minute audio CD;END
2022-10-22 09:26:57;fridge operation;START
2022-10-22 09:26:57;REFRIGERATOR;ON
2022-10-22 09:40:57;REFRIGERATOR;OFF
2022-10-22 09:40:57;fridge operation;END
2022-10-22 09:42:09;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-22 09:42:14;COFFEEMAKER;ON
2022-10-22 09:42:29;COOKINGSTOVE;ON
2022-10-22 09:48:11;COOKINGSTOVE;OFF
2022-10-22 09:55:54;COFFEEMAKER;OFF
2022-10-22 09:55:54;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-22 10:10:36;use a personal computer;START
2022-10-22 10:10:36;PC;ON
2022-10-22 10:42:01;PC;OFF
2022-10-22 10:42:01;use a personal computer;END
2022-10-22 10:59:34;use a personal computer;START
2022-10-22 10:59:34;PC;ON
2022-10-22 11:01:55;fridge operation;START
2022-10-22 11:01:55;REFRIGERATOR;ON
2022-10-22 11:15:55;REFRIGERATOR;OFF
2022-10-22 11:15:55;fridge operation;END
2022-10-22 11:30:59;PC;OFF
2022-10-22 11:30:59;use a personal computer;END
2022-10-22 11:54:17;fridge operation;START
2022-10-22 11:54:17;REFRIGERATOR;ON
2022-10-22 12:08:17;REFRIGERATOR;OFF
2022-10-22 12:08:17;fridge operation;END
2022-10-22 12:31:17;use a personal computer;START
2022-10-22 12:31:17;PC;ON
2022-10-22 12:44:16;fridge operation;START
2022-10-22 12:44:16;REFRIGERATOR;ON
2022-10-22 12:58:16;REFRIGERATOR;OFF
2022-10-22 12:58:16;fridge operation;END
2022-10-22 13:02:42;PC;OFF
2022-10-22 13:02:42;use a personal computer;END
2022-10-22 13:31:52;fridge operation;START
2022-10-22 13:31:52;REFRIGERATOR;ON
2022-10-22 13:45:52;REFRIGERATOR;OFF
2022-10-22 13:45:52;fridge operation;END
2022-10-22 13:55:35;microwaving food;START
2022-10-22 13:55:35;MICROWAVE;ON
2022-10-22 14:01:59;MICROWAVE;OFF
2022-10-22 14:01:59;microwaving food;END
2022-10-22 14:04:11;watching TV;START
2022-10-22 14:04:11;TV;ON
2022-10-22 14:43:24;fridge operation;START
2022-10-22 14:43:24;REFRIGERATOR;ON
2022-10-22 14:57:24;REFRIGERATOR;OFF
2022-10-22 14:57:24;fridge operation;END
2022-10-22 15:04:14;TV;OFF
2022-10-22 15:04:15;TV;ON
2022-10-22 15:29:20;TV;OFF
2022-10-22 15:29:20;watching TV;END
2022-10-22 15:30:04;vacuuming;START
2022-10-22 15:30:04;VACUUMCLEANER;ON
2022-10-22 15:36:08;fridge operation;START
2022-10-22 15:36:08;REFRIGERATOR;ON
2022-10-22 15:42:04;VACUUMCLEANER;OFF
2022-10-22 15:42:04;vacuuming;END
2022-10-22 15:43:14;vacuuming;START
2022-10-22 15:43:14;VACUUMCLEANER;ON
2022-10-22 15:50:08;REFRIGERATOR;OFF
2022-10-22 15:50:08;fridge operation;END
2022-10-22 15:55:14;VACUUMCLEANER;OFF
2022-10-22 15:55:14;vacuuming;END
2022-10-22 16:16:09;use a personal computer;START
2022-10-22 16:16:09;PC;ON
2022-10-22 16:40:06;fridge operation;START
2022-10-22 16:40:06;REFRIGERATOR;ON
2022-10-22 16:47:34;PC;OFF
2022-10-22 16:47:34;use a personal computer;END
2022-10-22 16:54:06;REFRIGERATOR;OFF
2022-10-22 16:54:06;fridge operation;END
2022-10-22 17:30:17;use a personal computer;START
2022-10-22 17:30:17;PC;ON
2022-10-22 17:59:44;fridge operation;START
2022-10-22 17:59:44;REFRIGERATOR;ON
2022-10-22 18:01:42;PC;OFF
2022-10-22 18:01:42;use a personal computer;END
2022-10-22 18:13:44;REFRIGERATOR;OFF
2022-10-22 18:13:44;fridge operation;END
2022-10-22 18:53:25;fridge operation;START
2022-10-22 18:53:25;REFRIGERATOR;ON
2022-10-22 19:07:25;REFRIGERATOR;OFF
2022-10-22 19:07:25;fridge operation;END
2022-10-22 19:19:04;use a personal computer;START
2022-10-22 19:19:04;PC;ON
2022-10-22 19:43:55;fridge operation;START
2022-10-22 19:43:55;REFRIGERATOR;ON
2022-10-22 19:50:29;PC;OFF
2022-10-22 19:50:29;use a personal computer;END
2022-10-22 19:57:55;REFRIGERATOR;OFF
2022-10-22 19:57:55;fridge operation;END
2022-10-22 21:04:50;cooking a dinner;START
2022-10-22 21:04:50;KETTLE;ON
2022-10-22 21:05:50;KETTLE;OFF
2022-10-22 21:05:51;COOKINGSTOVE;ON
2022-10-22 21:06:36;fridge operation;START
2022-10-22 21:06:36;REFRIGERATOR;ON
2022-10-22 21:20:36;REFRIGERATOR;OFF
2022-10-22 21:20:36;fridge operation;END
2022-10-22 21:37:07;COOKINGSTOVE;OFF
2022-10-22 21:37:07;cooking a dinner;END
2022-10-22 21:46:44;use a personal computer;START
2022-10-22 21:46:44;PC;ON
2022-10-22 22:18:09;PC;OFF
2022-10-22 22:18:09;use a personal computer;END
2022-10-22 22:24:04;fridge operation;START
2022-10-22 22:24:04;REFRIGERATOR;ON
2022-10-22 22:38:04;REFRIGERATOR;OFF
2022-10-22 22:38:04;fridge operation;END
2022-10-22 23:07:00;fridge operation;START
2022-10-22 23:07:00;REFRIGERATOR;ON
2022-10-22 23:21:00;REFRIGERATOR;OFF
2022-10-22 23:21:00;fridge operation;END
