Time;Source;Event
2022-10-19 11:11:50;REFRIGERATOR;ON
2022-10-19 11:14:23;watching TV;START
2022-10-19 11:14:23;TV;ON
2022-10-19 11:25:50;REFRIGERATOR;OFF
2022-10-19 11:25:50;fridge operation;END
2022-10-19 12:02:34;TV;OFF
2022-10-19 12:02:35;TV;ON
2022-10-19 12:31:34;TV;OFF
2022-10-19 12:31:34;watching TV;END
2022-10-19 13:17:05;fridge operation;START
2022-10-19 13:17:05;REFRIGERATOR;ON
2022-10-19 13:18:22;vacuuming;START
2022-10-19 13:18:22;VACUUMCLEANER;ON
2022-10-19 13:30:22;VACUUMCLEANER;OFF
2022-10-19 13:30:22;vacuuming;END
2022-10-19 13:31:05;REFRIGERATOR;OFF
2022-10-19 13:31:05;fridge operation;END
2022-10-19 13:38:27;microwaving food;START
2022-10-19 13:38:27;MICROWAVE;ON
2022-10-19 13:42:17;MICROWAVE;OFF
2022-10-19 13:42:17;microwaving food;END
2022-10-19 13:43:26;microwaving food;START
2022-10-19 13:43:26;MICROWAVE;ON
2022-10-19 13:45:09;MICROWAVE;OFF
2022-10-19 13:45:09;microwaving food;END
2022-10-19 13:50:28;watching TV;START
2022-10-19 13:50:28;TV;ON
2022-10-19 13:52:18;vacuuming;START
2022-10-19 13:52:18;VACUUMCLEANER;ON
2022-10-19 14:04:18;VACUUMCLEANER;OFF
2022-10-19 14:04:18;vacuuming;END
2022-10-19 14:43:07;fridge operation;START
2022-10-19 14:43:07;REFRIGERATOR;ON
2022-10-19 14:57:07;REFRIGERATOR;OFF
2022-10-19 14:57:07;fridge operation;END
2022-10-19 15:41:02;fridge operation;START
2022-10-19 15:41:02;REFRIGERATOR;ON
2022-10-19 15:45:54;TV;OFF
2022-10-19 15:45:54;watching TV;END
2022-10-19 15:45:59;watching TV;START
2022-10-19 15:45:59;TV;ON
2022-10-19 15:55:02;REFRIGERATOR;OFF
2022-10-19 15:55:02;fridge operation;END
2022-10-19 16:19:26;listen to a 74 minute audio CD;START
2022-10-19 16:19:26;AMPLIFIER;ON
2022-10-19 16:19:36;CDPLAYER;ON
2022-10-19 16:19:54;fridge operation;START
2022-10-19 16:19:54;REFRIGERATOR;ON
2022-10-19 16:33:54;REFRIGERATOR;OFF
2022-10-19 16:33:54;fridge operation;END
2022-10-19 17:05:25;fridge operation;START
2022-10-19 17:05:25;REFRIGERATOR;ON
2022-10-19 17:19:25;REFRIGERATOR;OFF
2022-10-19 17:19:25;fridge operation;END
2022-10-19 17:33:35;AMPLIFIER;OFF
2022-10-19 17:33:35;CDPLAYER;OFF
2022-10-19 17:33:35;listen to a 74 minute audio CD;END
2022-10-19 17:36:43;TV;OFF
2022-10-19 17:36:44;TV;ON
2022-10-19 18:03:02;TV;OFF
2022-10-19 18:03:02;watching TV;END
2022-10-19 18:13:35;use a personal computer;START
2022-10-19 18:13:35;PC;ON
2022-10-19 18:28:58;fridge operation;START
2022-10-19 18:28:58;REFRIGERATOR;ON
2022-10-19 18:42:58;REFRIGERATOR;OFF
2022-10-19 18:42:58;fridge operation;END
2022-10-19 19:28:54;PC;OFF
2022-10-19 19:28:54;use a personal computer;END
2022-10-19 19:29:46;fridge operation;START
2022-10-19 19:29:46;REFRIGERATOR;ON
2022-10-19 19:41:23;watching TV;START
2022-10-19 19:41:23;TV;ON
2022-10-19 19:43:46;REFRIGERATOR;OFF
2022-10-19 19:43:46;fridge operation;END
2022-10-19 20:20:13;fridge operation;START
2022-10-19 20:20:13;REFRIGERATOR;ON
2022-10-19 20:26:59;TV;OFF
2022-10-19 20:27:00;TV;ON
2022-10-19 20:34:13;REFRIGERATOR;OFF
2022-10-19 20:34:13;fridge operation;END
2022-10-19 20:51:16;TV;OFF
2022-10-19 20:51:16;watching TV;END
2022-10-19 20:59:25;fridge operation;START
2022-10-19 20:59:25;REFRIGERATOR;ON
2022-10-19 21:13:25;REFRIGERATOR;OFF
2022-10-19 21:13:25;fridge operation;END
2022-10-19 21:16:13;cooking a dinner;START
2022-10-19 21:16:13;KETTLE;ON
2022-10-19 21:18:01;KETTLE;OFF
2022-10-19 21:18:02;COOKINGSTOVE;ON
2022-10-19 21:30:14;cooking a dinner;START
2022-10-19 21:30:14;KETTLE;ON
2022-10-19 21:32:02;KETTLE;OFF
2022-10-19 21:32:03;COOKINGSTOVE;ON
2022-10-19 21:59:26;COOKINGSTOVE;OFF
2022-10-19 21:59:26;cooking a dinner;END
2022-10-19 22:06:35;COOKINGSTOVE;OFF
2022-10-19 22:06:35;cooking a dinner;END
2022-10-19 22:12:54;fridge operation;START
2022-10-19 22:12:54;REFRIGERATOR;ON
2022-10-19 22:26:54;REFRIGERATOR;OFF
2022-10-19 22:26:54;fridge operation;END
2022-10-19 22:41:49;use a personal computer;START
2022-10-19 22:41:49;PC;ON
2022-10-19 23:04:56;fridge operation;START
2022-10-19 23:04:56;REFRIGERATOR;ON
2022-10-19 23:18:56;REFRIGERATOR;OFF
2022-10-19 23:18:56;fridge operation;END
2022-10-19 23:57:08;PC;OFF
2022-10-19 23:57:08;use a personal computer;END
2022-10-20 00:21:15;fridge operation;START
2022-10-20 00:21:15;REFRIGERATOR;ON
2022-10-20 00:35:15;REFRIGERATOR;OFF
2022-10-20 00:35:15;fridge operation;END
2022-10-20 01:00:11;fridge operation;START
2022-10-20 01:00:11;REFRIGERATOR;ON
2022-10-20 01:14:11;REFRIGERATOR;OFF
2022-10-20 01:14:11;fridge operation;END
2022-10-20 02:18:11;fridge operation;START
2022-10-20 02:18:11;REFRIGERATOR;ON
2022-10-20 02:32:11;REFRIGERATOR;OFF
2022-10-20 02:32:11;fridge operation;END
2022-10-20 03:33:40;fridge operation;START
2022-10-20 03:33:40;REFRIGERATOR;ON
2022-10-20 03:47:40;REFRIGERATOR;OFF
2022-10-20 03:47:40;fridge operation;END
2022-10-20 04:07:42;fridge operation;START
2022-10-20 04:07:42;REFRIGERATOR;ON
2022-10-20 04:21:42;REFRIGERATOR;OFF
2022-10-20 04:21:42;fridge operation;END
2022-10-20 05:04:47;fridge operation;START
2022-10-20 05:04:47;REFRIGERATOR;ON
2022-10-20 05:18:47;REFRIGERATOR;OFF
2022-10-20 05:18:47;fridge operation;END
2022-10-20 06:12:50;fridge operation;START
2022-10-20 06:12:50;REFRIGERATOR;ON
2022-10-20 06:26:50;REFRIGERATOR;OFF
2022-10-20 06:26:50;fridge operation;END
2022-10-20 06:45:59;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-20 06:46:04;COFFEEMAKER;ON
2022-10-20 06:46:19;BREADCUTTER;ON
2022-10-20 06:46:24;BREADCUTTER;OFF
2022-10-20 06:46:25;BREADCUTTER;ON
2022-10-20 06:46:30;BREADCUTTER;OFF
2022-10-20 06:46:31;TOASTER;ON
2022-10-20 06:48:27;TOASTER;OFF
2022-10-20 06:59:44;COFFEEMAKER;OFF
2022-10-20 06:59:44;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-20 07:12:30;fridge operation;START
2022-10-20 07:12:30;REFRIGERATOR;ON
2022-10-20 07:26:30;REFRIGERATOR;OFF
2022-10-20 07:26:30;fridge operation;END
2022-10-20 07:41:31;washing a load of laundry;START
2022-10-20 07:41:42;DRYER;ON
2022-10-20 08:33:21;fridge operation;START
2022-10-20 08:33:21;REFRIGERATOR;ON
2022-10-20 08:47:21;REFRIGERATOR;OFF
2022-10-20 08:47:21;fridge operation;END
2022-10-20 09:24:00;fridge operation;START
2022-10-20 09:24:00;REFRIGERATOR;ON
2022-10-20 09:38:00;REFRIGERATOR;OFF
2022-10-20 09:38:00;fridge operation;END
2022-10-20 09:50:23;watching TV;START
2022-10-20 09:50:23;TV;ON
2022-10-20 10:10:35;fridge operation;START
2022-10-20 10:10:35;REFRIGERATOR;ON
2022-10-20 10:24:35;REFRIGERATOR;OFF
2022-10-20 10:24:35;fridge operation;END
2022-10-20 10:31:45;TV;OFF
2022-10-20 10:31:46;TV;ON
2022-10-20 11:01:38;TV;OFF
2022-10-20 11:01:38;watching TV;END
2022-10-20 11:06:08;fridge operation;START
2022-10-20 11:06:08;REFRIGERATOR;ON
2022-10-20 11:11:22;DRYER;OFF
2022-10-20 11:11:22;washing a load of laundry;END
2022-10-20 11:20:08;REFRIGERATOR;OFF
2022-10-20 11:20:08;fridge operation;END
2022-10-20 11:37:26;vacuuming;START
2022-10-20 11:37:26;VACUUMCLEANER;ON
2022-10-20 11:49:26;VACUUMCLEANER;OFF
2022-10-20 11:49:26;vacuuming;END
2022-10-20 11:50:11;fridge operation;START
2022-10-20 11:50:11;REFRIGERATOR;ON
2022-10-20 12:04:11;REFRIGERATOR;OFF
2022-10-20 12:04:11;fridge operation;END
2022-10-20 12:43:07;fridge operation;START
2022-10-20 12:43:07;REFRIGERATOR;ON
2022-10-20 12:57:07;REFRIGERATOR;OFF
2022-10-20 12:57:07;fridge operation;END
2022-10-20 13:21:49;microwaving food;START
2022-10-20 13:21:49;MICROWAVE;ON
2022-10-20 13:23:53;MICROWAVE;OFF
2022-10-20 13:23:53;microwaving food;END
2022-10-20 13:27:41;microwaving food;START
2022-10-20 13:27:41;MICROWAVE;ON
2022-10-20 13:30:00;fridge operation;START
2022-10-20 13:30:00;REFRIGERATOR;ON
2022-10-20 13:30:16;MICROWAVE;OFF
2022-10-20 13:30:16;microwaving food;END
2022-10-20 13:44:00;REFRIGERATOR;OFF
2022-10-20 13:44:00;fridge operation;END
2022-10-20 13:48:43;vacuuming;START
2022-10-20 13:48:43;VACUUMCLEANER;ON
2022-10-20 14:00:43;VACUUMCLEANER;OFF
2022-10-20 14:00:43;vacuuming;END
2022-10-20 14:00:44;watching TV;START
2022-10-20 14:00:44;TV;ON
2022-10-20 14:32:33;fridge operation;START
2022-10-20 14:32:33;REFRIGERATOR;ON
2022-10-20 14:46:33;REFRIGERATOR;OFF
2022-10-20 14:46:33;fridge operation;END
2022-10-20 14:51:56;watching TV;START
2022-10-20 14:51:56;TV;ON
2022-10-20 15:16:10;TV;OFF
2022-10-20 15:16:11;TV;ON
2022-10-20 15:23:06;fridge operation;START
2022-10-20 15:23:06;REFRIGERATOR;ON
2022-10-20 15:27:06;TV;OFF
2022-10-20 15:27:07;TV;ON
2022-10-20 15:37:06;REFRIGERATOR;OFF
2022-10-20 15:37:06;fridge operation;END
2022-10-20 15:44:00;TV;OFF
2022-10-20 15:44:00;watching TV;END
2022-10-20 15:45:47;TV;OFF
2022-10-20 15:45:47;watching TV;END
2022-10-20 16:14:57;fridge operation;START
2022-10-20 16:14:57;REFRIGERATOR;ON
2022-10-20 16:15:29;listen to a 74 minute audio CD;START
2022-10-20 16:15:29;AMPLIFIER;ON
2022-10-20 16:15:34;CDPLAYER;ON
2022-10-20 16:24:13;watching TV;START
2022-10-20 16:24:13;TV;ON
2022-10-20 16:28:57;REFRIGERATOR;OFF
2022-10-20 16:28:57;fridge operation;END
2022-10-20 16:57:10;TV;OFF
2022-10-20 16:57:11;TV;ON
2022-10-20 17:22:29;TV;OFF
2022-10-20 17:22:29;watching TV;END
2022-10-20 17:29:33;CDPLAYER;OFF
2022-10-20 17:29:38;AMPLIFIER;OFF
2022-10-20 17:29:38;listen to a 74 minute audio CD;END
2022-10-20 17:40:13;washing a load of laundry;START
2022-10-20 17:40:24;WASHINGMACHINE;ON
2022-10-20 17:53:21;fridge operation;START
2022-10-20 17:53:21;REFRIGERATOR;ON
2022-10-20 18:07:21;REFRIGERATOR;OFF
2022-10-20 18:07:21;fridge operation;END
2022-10-20 18:37:55;fridge operation;START
2022-10-20 18:37:55;REFRIGERATOR;ON
2022-10-20 18:43:38;use a personal computer;START
2022-10-20 18:43:38;PC;ON
2022-10-20 18:50:00;watching TV;START
2022-10-20 18:50:00;TV;ON
2022-10-20 18:51:55;REFRIGERATOR;OFF
2022-10-20 18:51:55;fridge operation;END
2022-10-20 19:25:20;fridge operation;START
2022-10-20 19:25:20;REFRIGERATOR;ON
2022-10-20 19:39:20;REFRIGERATOR;OFF
2022-10-20 19:39:20;fridge operation;END
2022-10-20 19:58:57;PC;OFF
2022-10-20 19:58:57;use a personal computer;END
2022-10-20 20:16:57;fridge operation;START
2022-10-20 20:16:57;REFRIGERATOR;ON
2022-10-20 20:18:37;TV;OFF
2022-10-20 20:18:38;TV;ON
2022-10-20 20:30:57;REFRIGERATOR;OFF
2022-10-20 20:30:57;fridge operation;END
2022-10-20 20:47:51;TV;OFF
2022-10-20 20:47:51;watching TV;END
2022-10-20 20:50:51;WASHINGMACHINE;OFF
2022-10-20 20:50:51;washing a load of laundry;END
2022-10-20 21:03:56;cooking a dinner;START
2022-10-20 21:03:56;KETTLE;ON
2022-10-20 21:05:44;KETTLE;OFF
2022-10-20 21:05:45;COOKINGSTOVE;ON
2022-10-20 21:30:14;cooking a dinner;START
2022-10-20 21:30:14;KETTLE;ON
2022-10-20 21:32:02;KETTLE;OFF
2022-10-20 21:32:03;COOKINGSTOVE;ON
2022-10-20 21:45:17;fridge operation;START
2022-10-20 21:45:17;REFRIGERATOR;ON
2022-10-20 21:59:17;COOKINGSTOVE;OFF
2022-10-20 21:59:17;REFRIGERATOR;OFF
2022-10-20 21:59:17;cooking a dinner;END
2022-10-20 21:59:17;fridge operation;END
2022-10-20 21:59:23;use a personal computer;START
2022-10-20 21:59:23;PC;ON
2022-10-20 21:59:37;COOKINGSTOVE;OFF
2022-10-20 21:59:37;cooking a dinner;END
2022-10-20 22:43:53;fridge operation;START
2022-10-20 22:43:53;REFRIGERATOR;ON
2022-10-20 22:57:53;REFRIGERATOR;OFF
2022-10-20 22:57:53;fridge operation;END
2022-10-20 23:14:42;PC;OFF
2022-10-20 23:14:42;use a personal computer;END
2022-10-21 00:00:00;fridge operation;START
2022-10-21 00:00:00;REFRIGERATOR;ON
2022-10-21 00:14:00;REFRIGERATOR;OFF
2022-10-21 00:14:00;fridge operation;END
2022-10-21 01:15:18;fridge operation;START
2022-10-21 01:15:18;REFRIGERATOR;ON
2022-10-21 01:29:18;REFRIGERATOR;OFF
2022-10-21 01:29:18;fridge operation;END
2022-10-21 01:49:18;fridge operation;START
2022-10-21 01:49:18;REFRIGERATOR;ON
2022-10-21 02:03:18;REFRIGERATOR;OFF
2022-10-21 02:03:18;fridge operation;END
2022-10-21 02:42:37;fridge operation;START
2022-10-21 02:42:37;REFRIGERATOR;ON
2022-10-21 02:56:37;REFRIGERATOR;OFF
2022-10-21 02:56:37;fridge operation;END
2022-10-21 03:15:13;fridge operation;START
2022-10-21 03:15:13;REFRIGERATOR;ON
2022-10-21 03:29:13;REFRIGERATOR;OFF
2022-10-21 03:29:13;fridge operation;END
2022-10-21 04:03:53;fridge operation;START
2022-10-21 04:03:53;REFRIGERATOR;ON
2022-10-21 04:17:53;REFRIGERATOR;OFF
2022-10-21 04:17:53;fridge operation;END
2022-10-21 04:50:58;fridge operation;START
2022-10-21 04:50:58;REFRIGERATOR;ON
2022-10-21 05:04:58;REFRIGERATOR;OFF
2022-10-21 05:04:58;fridge operation;END
2022-10-21 06:18:12;fridge operation;START
2022-10-21 06:18:12;REFRIGERATOR;ON
2022-10-21 06:29:53;washing a load of laundry;START
2022-10-21 06:30:01;WASHINGMACHINE;ON
2022-10-21 06:32:12;REFRIGERATOR;OFF
2022-10-21 06:32:12;fridge operation;END
2022-10-21 06:39:38;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-21 06:39:43;COFFEEMAKER;ON
2022-10-21 06:39:55;COOKINGSTOVE;ON
2022-10-21 06:49:13;COOKINGSTOVE;OFF
2022-10-21 06:53:23;COFFEEMAKER;OFF
2022-10-21 06:53:23;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-21 07:42:07;fridge operation;START
2022-10-21 07:42:07;REFRIGERATOR;ON
2022-10-21 07:56:07;REFRIGERATOR;OFF
2022-10-21 07:56:07;fridge operation;END
2022-10-21 08:59:43;fridge operation;START
2022-10-21 08:59:43;REFRIGERATOR;ON
2022-10-21 09:13:43;REFRIGERATOR;OFF
2022-10-21 09:13:43;fridge operation;END
2022-10-21 09:40:28;WASHINGMACHINE;OFF
2022-10-21 09:40:28;washing a load of laundry;END
2022-10-21 09:42:56;fridge operation;START
2022-10-21 09:42:56;REFRIGERATOR;ON
2022-10-21 09:56:56;REFRIGERATOR;OFF
2022-10-21 09:56:56;fridge operation;END
2022-10-21 10:24:05;fridge operation;START
2022-10-21 10:24:05;REFRIGERATOR;ON
2022-10-21 10:38:05;REFRIGERATOR;OFF
2022-10-21 10:38:05;fridge operation;END
2022-10-21 11:02:59;fridge operation;START
2022-10-21 11:02:59;REFRIGERATOR;ON
2022-10-21 11:06:16;vacuuming;START
2022-10-21 11:06:16;VACUUMCLEANER;ON
2022-10-21 11:16:59;REFRIGERATOR;OFF
2022-10-21 11:16:59;fridge operation;END
2022-10-21 11:18:16;VACUUMCLEANER;OFF
2022-10-21 11:18:16;vacuuming;END
2022-10-21 11:30:42;watching TV;START
2022-10-21 11:30:42;TV;ON
2022-10-21 12:15:22;TV;OFF
2022-10-21 12:15:23;TV;ON
2022-10-21 12:25:14;fridge operation;START
2022-10-21 12:25:14;REFRIGERATOR;ON
2022-10-21 12:34:28;TV;OFF
2022-10-21 12:34:28;watching TV;END
2022-10-21 12:39:14;REFRIGERATOR;OFF
2022-10-21 12:39:14;fridge operation;END
2022-10-21 13:20:20;fridge operation;START
2022-10-21 13:20:20;REFRIGERATOR;ON
2022-10-21 13:25:25;microwaving food;START
2022-10-21 13:25:25;MICROWAVE;ON
2022-10-21 13:30:14;MICROWAVE;OFF
2022-10-21 13:30:14;microwaving food;END
2022-10-21 13:34:20;REFRIGERATOR;OFF
2022-10-21 13:34:20;fridge operation;END
2022-10-21 13:51:37;microwaving food;START
2022-10-21 13:51:37;MICROWAVE;ON
2022-10-21 13:56:36;MICROWAVE;OFF
2022-10-21 13:56:36;microwaving food;END
2022-10-21 14:10:28;vacuuming;START
2022-10-21 14:10:28;VACUUMCLEANER;ON
2022-10-21 14:22:28;VACUUMCLEANER;OFF
2022-10-21 14:22:28;vacuuming;END
2022-10-21 14:23:50;washing a load of laundry;START
2022-10-21 14:24:00;DRYER;ON
2022-10-21 14:35:25;fridge operation;START
2022-10-21 14:35:25;REFRIGERATOR;ON
2022-10-21 14:46:43;watching TV;START
2022-10-21 14:46:43;TV;ON
2022-10-21 14:49:25;REFRIGERATOR;OFF
2022-10-21 14:49:25;fridge operation;END
2022-10-21 15:27:59;fridge operation;START
2022-10-21 15:27:59;REFRIGERATOR;ON
2022-10-21 15:41:59;REFRIGERATOR;OFF
2022-10-21 15:41:59;fridge operation;END
2022-10-21 15:54:25;TV;OFF
2022-10-21 15:54:26;TV;ON
2022-10-21 16:16:31;fridge operation;START
2022-10-21 16:16:31;REFRIGERATOR;ON
2022-10-21 16:19:42;TV;OFF
2022-10-21 16:19:43;TV;ON
2022-10-21 16:30:31;REFRIGERATOR;OFF
2022-10-21 16:30:31;fridge operation;END
2022-10-21 16:44:02;listen to a 74 minute audio CD;START
2022-10-21 16:44:02;AMPLIFIER;ON
2022-10-21 16:44:08;CDPLAYER;ON
2022-10-21 16:49:42;TV;OFF
2022-10-21 16:49:42;watching TV;END
2022-10-21 16:57:38;fridge operation;START
2022-10-21 16:57:38;REFRIGERATOR;ON
2022-10-21 16:58:42;watching TV;START
2022-10-21 16:58:42;TV;ON
2022-10-21 17:11:38;REFRIGERATOR;OFF
2022-10-21 17:11:38;fridge operation;END
2022-10-21 17:41:27;fridge operation;START
2022-10-21 17:41:27;REFRIGERATOR;ON
2022-10-21 17:49:53;TV;OFF
2022-10-21 17:49:54;TV;ON
2022-10-21 17:53:40;DRYER;OFF
2022-10-21 17:53:40;washing a load of laundry;END
2022-10-21 17:55:27;REFRIGERATOR;OFF
2022-10-21 17:55:27;fridge operation;END
2022-10-21 17:58:07;CDPLAYER;OFF
2022-10-21 17:58:08;watching TV;START
2022-10-21 17:58:08;TV;ON
2022-10-21 17:58:11;AMPLIFIER;OFF
2022-10-21 17:58:11;listen to a 74 minute audio CD;END
2022-10-21 18:06:16;TV;OFF
2022-10-21 18:06:16;watching TV;END
2022-10-21 18:06:41;use a personal computer;START
2022-10-21 18:06:41;PC;ON
2022-10-21 19:06:00;fridge operation;START
2022-10-21 19:06:00;REFRIGERATOR;ON
2022-10-21 19:20:00;REFRIGERATOR;OFF
2022-10-21 19:20:00;fridge operation;END
2022-10-21 19:22:00;PC;OFF
2022-10-21 19:22:00;use a personal computer;END
2022-10-21 19:55:21;TV;OFF
2022-10-21 19:55:22;TV;ON
2022-10-21 20:20:46;fridge operation;START
2022-10-21 20:20:46;REFRIGERATOR;ON
2022-10-21 20:21:28;TV;OFF
2022-10-21 20:21:28;watching TV;END
2022-10-21 20:34:46;REFRIGERATOR;OFF
2022-10-21 20:34:46;fridge operation;END
2022-10-21 20:35:42;use a personal computer;START
2022-10-21 20:35:42;PC;ON
2022-10-21 21:05:33;cooking a dinner;START
2022-10-21 21:05:33;KETTLE;ON
2022-10-21 21:07:21;KETTLE;OFF
2022-10-21 21:07:22;COOKINGSTOVE;ON
2022-10-21 21:23:27;fridge operation;START
2022-10-21 21:23:27;REFRIGERATOR;ON
2022-10-21 21:37:27;REFRIGERATOR;OFF
2022-10-21 21:37:27;fridge operation;END
2022-10-21 21:51:01;PC;OFF
2022-10-21 21:51:01;use a personal computer;END
2022-10-21 21:53:30;COOKINGSTOVE;OFF
2022-10-21 21:53:30;cooking a dinner;END
2022-10-21 21:57:06;watching TV;START
2022-10-21 21:57:06;TV;ON
2022-10-21 22:09:30;fridge operation;START
2022-10-21 22:09:30;REFRIGERATOR;ON
2022-10-21 22:23:30;REFRIGERATOR;OFF
2022-10-21 22:23:30;fridge operation;END
2022-10-21 22:54:59;fridge operation;START
2022-10-21 22:54:59;REFRIGERATOR;ON
2022-10-21 23:08:59;REFRIGERATOR;OFF
2022-10-21 23:08:59;fridge operation;END
2022-10-21 23:19:02;TV;OFF
2022-10-21 23:19:03;TV;ON
2022-10-21 23:40:16;TV;OFF
2022-10-21 23:40:16;watching TV;END
2022-10-22 00:00:00;fridge operation;START
2022-10-22 00:00:00;REFRIGERATOR;ON
2022-10-22 00:14:00;REFRIGERATOR;OFF
2022-10-22 00:14:00;fridge operation;END
2022-10-22 00:38:35;fridge operation;START
2022-10-22 00:38:35;REFRIGERATOR;ON
2022-10-22 00:52:35;REFRIGERATOR;OFF
2022-10-22 00:52:35;fridge operation;END
2022-10-22 01:34:49;fridge operation;START
2022-10-22 01:34:49;REFRIGERATOR;ON
2022-10-22 01:48:49;REFRIGERATOR;OFF
2022-10-22 01:48:49;fridge operation;END
2022-10-22 02:38:54;fridge operation;START
2022-10-22 02:38:54;REFRIGERATOR;ON
2022-10-22 02:52:54;REFRIGERATOR;OFF
2022-10-22 02:52:54;fridge operation;END
2022-10-22 03:16:23;fridge operation;START
2022-10-22 03:16:23;REFRIGERATOR;ON
2022-10-22 03:30:23;REFRIGERATOR;OFF
2022-10-22 03:30:23;fridge operation;END
2022-10-22 04:22:14;fridge operation;START
2022-10-22 04:22:14;REFRIGERATOR;ON
2022-10-22 04:36:14;REFRIGERATOR;OFF
2022-10-22 04:36:14;fridge operation;END
2022-10-22 05:21:47;fridge operation;START
2022-10-22 05:21:47;REFRIGERATOR;ON
2022-10-22 05:35:47;REFRIGERATOR;OFF
2022-10-22 05:35:47;fridge operation;END
2022-10-22 06:17:47;fridge operation;START
2022-10-22 06:17:47;REFRIGERATOR;ON
2022-10-22 06:31:47;REFRIGERATOR;OFF
2022-10-22 06:31:47;fridge operation;END
2022-10-22 06:47:16;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-22 06:47:21;COFFEEMAKER;ON
2022-10-22 06:47:34;BREADCUTTER;ON
2022-10-22 06:47:39;BREADCUTTER;OFF
2022-10-22 06:47:40;TOASTER;ON
2022-10-22 06:49:36;TOASTER;OFF
2022-10-22 06:54:59;fridge operation;START
2022-10-22 06:54:59;REFRIGERATOR;ON
2022-10-22 06:58:34;washing a load of laundry;START
2022-10-22 06:58:48;DRYER;ON
2022-10-22 07:01:01;COFFEEMAKER;OFF
2022-10-22 07:01:01;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-22 07:08:59;REFRIGERATOR;OFF
2022-10-22 07:08:59;fridge operation;END
2022-10-22 08:04:00;fridge operation;START
2022-10-22 08:04:00;REFRIGERATOR;ON
2022-10-22 08:18:00;REFRIGERATOR;OFF
2022-10-22 08:18:00;fridge operation;END
2022-10-22 09:16:48;watching TV;START
2022-10-22 09:16:48;TV;ON
2022-10-22 09:22:58;fridge operation;START
2022-10-22 09:22:58;REFRIGERATOR;ON
2022-10-22 09:36:58;REFRIGERATOR;OFF
2022-10-22 09:36:58;fridge operation;END
2022-10-22 10:24:50;fridge operation;START
2022-10-22 10:24:50;REFRIGERATOR;ON
2022-10-22 10:28:28;DRYER;OFF
2022-10-22 10:28:28;washing a load of laundry;END
2022-10-22 10:38:50;REFRIGERATOR;OFF
2022-10-22 10:38:50;fridge operation;END
2022-10-22 10:43:52;TV;OFF
2022-10-22 10:43:53;TV;ON
2022-10-22 11:11:49;TV;OFF
2022-10-22 11:11:49;watching TV;END
2022-10-22 11:14:18;vacuuming;START
2022-10-22 11:14:18;VACUUMCLEANER;ON
2022-10-22 11:26:18;VACUUMCLEANER;OFF
2022-10-22 11:26:18;vacuuming;END
2022-10-22 11:34:16;fridge operation;START
2022-10-22 11:34:16;REFRIGERATOR;ON
2022-10-22 11:48:16;REFRIGERATOR;OFF
2022-10-22 11:48:16;fridge operation;END
2022-10-22 11:59:29;vacuuming;START
2022-10-22 11:59:29;VACUUMCLEANER;ON
2022-10-22 12:11:29;VACUUMCLEANER;OFF
2022-10-22 12:11:29;vacuuming;END
2022-10-22 12:41:16;fridge operation;START
2022-10-22 12:41:16;REFRIGERATOR;ON
2022-10-22 12:55:16;REFRIGERATOR;OFF
2022-10-22 12:55:16;fridge operation;END
2022-10-22 13:02:04;microwaving food;START
2022-10-22 13:02:04;MICROWAVE;ON
2022-10-22 13:09:28;MICROWAVE;OFF
2022-10-22 13:09:28;microwaving food;END
2022-10-22 13:15:37;fridge operation;START
2022-10-22 13:15:37;REFRIGERATOR;ON
2022-10-22 13:29:37;REFRIGERATOR;OFF
2022-10-22 13:29:37;fridge operation;END
2022-10-22 13:34:42;microwaving food;START
2022-10-22 13:34:42;MICROWAVE;ON
2022-10-22 13:39:45;MICROWAVE;OFF
2022-10-22 13:39:45;microwaving food;END
2022-10-22 13:39:46;watching TV;START
2022-10-22 13:39:46;TV;ON
2022-10-22 13:54:27;watching TV;START
2022-10-22 13:54:27;TV;ON
2022-10-22 14:08:09;fridge operation;START
2022-10-22 14:08:09;REFRIGERATOR;ON
2022-10-22 14:22:09;REFRIGERATOR;OFF
2022-10-22 14:22:09;fridge operation;END
2022-10-22 14:31:37;TV;OFF
2022-10-22 14:31:38;TV;ON
2022-10-22 14:50:46;TV;OFF
2022-10-22 14:50:46;watching TV;END
2022-10-22 15:19:54;TV;OFF
2022-10-22 15:19:55;TV;ON
2022-10-22 15:29:19;fridge operation;START
2022-10-22 15:29:19;REFRIGERATOR;ON
2022-10-22 15:42:36;TV;OFF
2022-10-22 15:42:36;watching TV;END
2022-10-22 15:43:19;REFRIGERATOR;OFF
2022-10-22 15:43:19;fridge operation;END
2022-10-22 16:02:35;watching TV;START
2022-10-22 16:02:35;TV;ON
2022-10-22 16:06:07;listen to a 74 minute audio CD;START
2022-10-22 16:06:07;AMPLIFIER;ON
2022-10-22 16:06:13;CDPLAYER;ON
2022-10-22 16:21:10;fridge operation;START
2022-10-22 16:21:10;REFRIGERATOR;ON
2022-10-22 16:35:10;REFRIGERATOR;OFF
2022-10-22 16:35:10;fridge operation;END
