Time;Source;Event
2022-10-18 09:07:06;use a personal computer;START
2022-10-18 09:07:06;PC;ON
2022-10-18 09:11:45;fridge operation;START
2022-10-18 09:11:45;REFRIGERATOR;ON
2022-10-18 09:25:27;REFRIGERATOR;OFF
2022-10-18 09:25:27;fridge operation;END
2022-10-18 09:38:31;PC;OFF
2022-10-18 09:38:31;use a personal computer;END
2022-10-18 09:43:05;washing a load of laundry;START
2022-10-18 09:43:10;WASHINGMACHINE;ON
2022-10-18 09:51:14;use a personal computer;START
2022-10-18 09:51:14;PC;ON
2022-10-18 10:15:56;fridge operation;START
2022-10-18 10:15:56;REFRIGERATOR;ON
2022-10-18 10:22:39;PC;OFF
2022-10-18 10:22:39;use a personal computer;END
2022-10-18 10:29:38;REFRIGERATOR;OFF
2022-10-18 10:29:38;fridge operation;END
2022-10-18 10:29:57;use a personal computer;START
2022-10-18 10:29:57;PC;ON
2022-10-18 10:35:28;watching TV;START
2022-10-18 10:35:28;TV;ON
2022-10-18 10:56:26;fridge operation;START
2022-10-18 10:56:26;REFRIGERATOR;ON
2022-10-18 11:01:22;PC;OFF
2022-10-18 11:01:22;use a personal computer;END
2022-10-18 11:01:23;use a personal computer;START
2022-10-18 11:01:23;PC;ON
2022-10-18 11:10:08;REFRIGERATOR;OFF
2022-10-18 11:10:08;fridge operation;END
2022-10-18 11:16:29;TV;OFF
2022-10-18 11:16:29;watching TV;END
2022-10-18 11:32:48;PC;OFF
2022-10-18 11:32:48;use a personal computer;END
2022-10-18 11:32:59;watching TV;START
2022-10-18 11:32:59;TV;ON
2022-10-18 11:38:05;dishwasher operation;START
2022-10-18 11:38:11;DISHWASHER;ON
2022-10-18 11:39:14;use a personal computer;START
2022-10-18 11:39:14;PC;ON
2022-10-18 11:45:12;fridge operation;START
2022-10-18 11:45:12;REFRIGERATOR;ON
2022-10-18 11:58:54;REFRIGERATOR;OFF
2022-10-18 11:58:54;fridge operation;END
2022-10-18 12:10:39;PC;OFF
2022-10-18 12:10:39;use a personal computer;END
2022-10-18 12:11:54;vacuuming;START
2022-10-18 12:11:54;VACUUMCLEANER;ON
2022-10-18 12:17:13;TV;OFF
2022-10-18 12:17:13;watching TV;END
2022-10-18 12:23:54;VACUUMCLEANER;OFF
2022-10-18 12:23:54;vacuuming;END
2022-10-18 12:26:48;use a personal computer;START
2022-10-18 12:26:48;PC;ON
2022-10-18 12:45:27;DISHWASHER;OFF
2022-10-18 12:45:27;dishwasher operation;END
2022-10-18 12:51:23;microwaving food;START
2022-10-18 12:51:23;MICROWAVE;ON
2022-10-18 12:53:37;WASHINGMACHINE;OFF
2022-10-18 12:53:37;washing a load of laundry;END
2022-10-18 12:55:00;fridge operation;START
2022-10-18 12:55:00;REFRIGERATOR;ON
2022-10-18 12:56:02;MICROWAVE;OFF
2022-10-18 12:56:02;microwaving food;END
2022-10-18 12:58:13;PC;OFF
2022-10-18 12:58:13;use a personal computer;END
2022-10-18 13:03:40;microwaving food;START
2022-10-18 13:03:40;MICROWAVE;ON
2022-10-18 13:08:42;REFRIGERATOR;OFF
2022-10-18 13:08:42;fridge operation;END
2022-10-18 13:09:56;MICROWAVE;OFF
2022-10-18 13:09:56;microwaving food;END
2022-10-18 13:13:29;use a personal computer;START
2022-10-18 13:13:29;PC;ON
2022-10-18 13:28:37;microwaving food;START
2022-10-18 13:28:37;MICROWAVE;ON
2022-10-18 13:34:28;MICROWAVE;OFF
2022-10-18 13:34:28;microwaving food;END
2022-10-18 13:44:54;PC;OFF
2022-10-18 13:44:54;use a personal computer;END
2022-10-18 14:02:21;use a personal computer;START
2022-10-18 14:02:21;PC;ON
2022-10-18 14:14:15;watching TV;START
2022-10-18 14:14:15;TV;ON
2022-10-18 14:21:33;fridge operation;START
2022-10-18 14:21:33;REFRIGERATOR;ON
2022-10-18 14:33:46;PC;OFF
2022-10-18 14:33:46;use a personal computer;END
2022-10-18 14:35:15;REFRIGERATOR;OFF
2022-10-18 14:35:15;fridge operation;END
2022-10-18 14:52:42;washing a load of laundry;START
2022-10-18 14:52:55;WASHINGMACHINE;ON
2022-10-18 14:57:54;use a personal computer;START
2022-10-18 14:57:54;PC;ON
2022-10-18 15:29:19;PC;OFF
2022-10-18 15:29:19;use a personal computer;END
2022-10-18 15:32:29;use a personal computer;START
2022-10-18 15:32:29;PC;ON
2022-10-18 15:35:10;TV;OFF
2022-10-18 15:35:11;TV;ON
2022-10-18 15:37:35;fridge operation;START
2022-10-18 15:37:35;REFRIGERATOR;ON
2022-10-18 15:50:35;TV;OFF
2022-10-18 15:50:35;watching TV;END
2022-10-18 15:51:17;REFRIGERATOR;OFF
2022-10-18 15:51:17;fridge operation;END
2022-10-18 16:03:54;PC;OFF
2022-10-18 16:03:54;use a personal computer;END
2022-10-18 16:03:55;use a personal computer;START
2022-10-18 16:03:55;PC;ON
2022-10-18 16:09:37;watching TV;START
2022-10-18 16:09:37;TV;ON
2022-10-18 16:35:20;PC;OFF
2022-10-18 16:35:20;use a personal computer;END
2022-10-18 16:35:27;use a personal computer;START
2022-10-18 16:35:27;PC;ON
2022-10-18 16:55:34;fridge operation;START
2022-10-18 16:55:34;REFRIGERATOR;ON
2022-10-18 17:06:52;PC;OFF
2022-10-18 17:06:52;use a personal computer;END
2022-10-18 17:09:16;REFRIGERATOR;OFF
2022-10-18 17:09:16;fridge operation;END
2022-10-18 17:21:04;listen to a 74 minute audio CD;START
2022-10-18 17:21:04;AMPLIFIER;ON
2022-10-18 17:21:14;CDPLAYER;ON
2022-10-18 17:38:48;fridge operation;START
2022-10-18 17:38:48;REFRIGERATOR;ON
2022-10-18 17:52:30;REFRIGERATOR;OFF
2022-10-18 17:52:30;fridge operation;END
2022-10-18 17:55:33;TV;OFF
2022-10-18 17:55:34;TV;ON
2022-10-18 18:03:22;WASHINGMACHINE;OFF
2022-10-18 18:03:22;washing a load of laundry;END
2022-10-18 18:12:38;TV;OFF
2022-10-18 18:12:38;watching TV;END
2022-10-18 18:35:13;AMPLIFIER;OFF
2022-10-18 18:35:13;CDPLAYER;OFF
2022-10-18 18:35:13;listen to a 74 minute audio CD;END
2022-10-18 18:43:49;fridge operation;START
2022-10-18 18:43:49;REFRIGERATOR;ON
2022-10-18 18:57:31;REFRIGERATOR;OFF
2022-10-18 18:57:31;fridge operation;END
2022-10-18 19:00:03;cooking a dinner;START
2022-10-18 19:00:03;KETTLE;ON
2022-10-18 19:01:51;KETTLE;OFF
2022-10-18 19:01:52;COOKINGSTOVE;ON
2022-10-18 19:07:27;cooking a dinner;START
2022-10-18 19:07:27;KETTLE;ON
2022-10-18 19:07:54;cooking a dinner;START
2022-10-18 19:07:54;KETTLE;ON
2022-10-18 19:09:15;KETTLE;OFF
2022-10-18 19:09:16;COOKINGSTOVE;ON
2022-10-18 19:09:42;KETTLE;OFF
2022-10-18 19:09:43;COOKINGSTOVE;ON
2022-10-18 19:43:59;fridge operation;START
2022-10-18 19:43:59;REFRIGERATOR;ON
2022-10-18 19:53:15;COOKINGSTOVE;OFF
2022-10-18 19:53:16;MICROWAVE;ON
2022-10-18 19:53:52;COOKINGSTOVE;OFF
2022-10-18 19:53:52;cooking a dinner;END
2022-10-18 19:57:41;REFRIGERATOR;OFF
2022-10-18 19:57:41;fridge operation;END
2022-10-18 19:57:52;COOKINGSTOVE;OFF
2022-10-18 19:57:52;cooking a dinner;END
2022-10-18 19:59:55;MICROWAVE;OFF
2022-10-18 19:59:55;cooking a dinner;END
2022-10-18 20:00:11;use a personal computer;START
2022-10-18 20:00:11;PC;ON
2022-10-18 20:16:43;use a personal computer;START
2022-10-18 20:16:43;PC;ON
2022-10-18 20:31:36;PC;OFF
2022-10-18 20:31:36;use a personal computer;END
2022-10-18 20:48:08;PC;OFF
2022-10-18 20:48:08;use a personal computer;END
2022-10-18 20:48:09;use a personal computer;START
2022-10-18 20:48:09;PC;ON
2022-10-18 21:03:49;fridge operation;START
2022-10-18 21:03:49;REFRIGERATOR;ON
2022-10-18 21:17:31;REFRIGERATOR;OFF
2022-10-18 21:17:31;fridge operation;END
2022-10-18 21:19:34;PC;OFF
2022-10-18 21:19:34;use a personal computer;END
2022-10-18 21:25:39;use a personal computer;START
2022-10-18 21:25:39;PC;ON
2022-10-18 21:57:04;PC;OFF
2022-10-18 21:57:04;use a personal computer;END
2022-10-18 21:57:05;use a personal computer;START
2022-10-18 21:57:05;PC;ON
2022-10-18 22:10:51;fridge operation;START
2022-10-18 22:10:51;REFRIGERATOR;ON
2022-10-18 22:24:33;REFRIGERATOR;OFF
2022-10-18 22:24:33;fridge operation;END
2022-10-18 22:28:30;PC;OFF
2022-10-18 22:28:30;use a personal computer;END
2022-10-18 22:41:19;use a personal computer;START
2022-10-18 22:41:19;PC;ON
2022-10-18 23:12:44;PC;OFF
2022-10-18 23:12:44;use a personal computer;END
2022-10-18 23:14:45;fridge operation;START
2022-10-18 23:14:45;REFRIGERATOR;ON
2022-10-18 23:20:21;use a personal computer;START
2022-10-18 23:20:21;PC;ON
2022-10-18 23:28:27;REFRIGERATOR;OFF
2022-10-18 23:28:27;fridge operation;END
2022-10-18 23:51:46;PC;OFF
2022-10-18 23:51:46;use a personal computer;END
2022-10-19 00:01:09;fridge operation;START
2022-10-19 00:01:09;REFRIGERATOR;ON
2022-10-19 00:14:51;REFRIGERATOR;OFF
2022-10-19 00:14:51;fridge operation;END
2022-10-19 01:02:16;fridge operation;START
2022-10-19 01:02:16;REFRIGERATOR;ON
2022-10-19 01:15:58;REFRIGERATOR;OFF
2022-10-19 01:15:58;fridge operation;END
2022-10-19 01:45:53;fridge operation;START
2022-10-19 01:45:53;REFRIGERATOR;ON
2022-10-19 01:59:35;REFRIGERATOR;OFF
2022-10-19 01:59:35;fridge operation;END
2022-10-19 02:18:10;washing a load of laundry;START
2022-10-19 02:18:15;WASHINGMACHINE;ON
2022-10-19 02:52:32;fridge operation;START
2022-10-19 02:52:32;REFRIGERATOR;ON
2022-10-19 03:06:14;REFRIGERATOR;OFF
2022-10-19 03:06:14;fridge operation;END
2022-10-19 03:46:45;fridge operation;START
2022-10-19 03:46:45;REFRIGERATOR;ON
2022-10-19 04:00:27;REFRIGERATOR;OFF
2022-10-19 04:00:27;fridge operation;END
2022-10-19 04:52:39;fridge operation;START
2022-10-19 04:52:39;REFRIGERATOR;ON
2022-10-19 05:06:21;REFRIGERATOR;OFF
2022-10-19 05:06:21;fridge operation;END
2022-10-19 05:28:42;WASHINGMACHINE;OFF
2022-10-19 05:28:42;washing a load of laundry;END
2022-10-19 06:28:03;fridge operation;START
2022-10-19 06:28:03;REFRIGERATOR;ON
2022-10-19 06:41:45;REFRIGERATOR;OFF
2022-10-19 06:41:45;fridge operation;END
2022-10-19 07:37:03;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-19 07:37:08;COFFEEMAKER;ON
2022-10-19 07:37:20;BREADCUTTER;ON
2022-10-19 07:37:25;BREADCUTTER;OFF
2022-10-19 07:37:26;TOASTER;ON
2022-10-19 07:37:46;fridge operation;START
2022-10-19 07:37:46;REFRIGERATOR;ON
2022-10-19 07:43:28;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-19 07:43:33;COFFEEMAKER;ON
2022-10-19 07:43:43;BREADCUTTER;ON
2022-10-19 07:43:48;BREADCUTTER;OFF
2022-10-19 07:43:49;TOASTER;ON
2022-10-19 07:50:48;COFFEEMAKER;OFF
2022-10-19 07:51:28;REFRIGERATOR;OFF
2022-10-19 07:51:28;fridge operation;END
2022-10-19 07:57:13;COFFEEMAKER;OFF
2022-10-19 07:57:44;TOASTER;OFF
2022-10-19 07:57:44;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-19 08:03:35;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-19 08:03:40;COFFEEMAKER;ON
2022-10-19 08:03:55;COOKINGSTOVE;ON
2022-10-19 08:04:07;TOASTER;OFF
2022-10-19 08:04:07;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-19 08:13:13;COOKINGSTOVE;OFF
2022-10-19 08:17:20;COFFEEMAKER;OFF
2022-10-19 08:17:20;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-19 08:45:19;fridge operation;START
2022-10-19 08:45:19;REFRIGERATOR;ON
2022-10-19 08:59:01;REFRIGERATOR;OFF
2022-10-19 08:59:01;fridge operation;END
2022-10-19 09:00:00;use a personal computer;START
2022-10-19 09:00:00;PC;ON
2022-10-19 09:20:48;fridge operation;START
2022-10-19 09:20:48;REFRIGERATOR;ON
2022-10-19 09:31:25;PC;OFF
2022-10-19 09:31:25;use a personal computer;END
2022-10-19 09:32:43;use a personal computer;START
2022-10-19 09:32:43;PC;ON
2022-10-19 09:34:30;REFRIGERATOR;OFF
2022-10-19 09:34:30;fridge operation;END
2022-10-19 10:04:08;PC;OFF
2022-10-19 10:04:08;use a personal computer;END
2022-10-19 10:05:07;use a personal computer;START
2022-10-19 10:05:07;PC;ON
2022-10-19 10:17:51;fridge operation;START
2022-10-19 10:17:51;REFRIGERATOR;ON
2022-10-19 10:31:33;REFRIGERATOR;OFF
2022-10-19 10:31:33;fridge operation;END
2022-10-19 10:36:32;PC;OFF
2022-10-19 10:36:32;use a personal computer;END
2022-10-19 10:37:23;use a personal computer;START
2022-10-19 10:37:23;PC;ON
2022-10-19 10:38:27;watching TV;START
2022-10-19 10:38:27;TV;ON
2022-10-19 11:07:43;fridge operation;START
2022-10-19 11:07:43;REFRIGERATOR;ON
2022-10-19 11:08:48;PC;OFF
2022-10-19 11:08:48;use a personal computer;END
2022-10-19 11:08:49;use a personal computer;START
2022-10-19 11:08:49;PC;ON
2022-10-19 11:21:25;REFRIGERATOR;OFF
2022-10-19 11:21:25;fridge operation;END
2022-10-19 11:40:14;PC;OFF
2022-10-19 11:40:14;use a personal computer;END
2022-10-19 11:50:25;TV;OFF
2022-10-19 11:50:26;TV;ON
2022-10-19 11:58:11;fridge operation;START
2022-10-19 11:58:11;REFRIGERATOR;ON
2022-10-19 12:00:00;microwaving food;START
2022-10-19 12:00:00;MICROWAVE;ON
2022-10-19 12:06:59;MICROWAVE;OFF
2022-10-19 12:06:59;microwaving food;END
2022-10-19 12:07:04;use a personal computer;START
2022-10-19 12:07:04;PC;ON
2022-10-19 12:09:23;TV;OFF
2022-10-19 12:09:23;watching TV;END
2022-10-19 12:11:53;REFRIGERATOR;OFF
2022-10-19 12:11:53;fridge operation;END
2022-10-19 12:38:29;PC;OFF
2022-10-19 12:38:29;use a personal computer;END
2022-10-19 12:44:12;vacuuming;START
2022-10-19 12:44:12;VACUUMCLEANER;ON
2022-10-19 12:45:25;watching TV;START
2022-10-19 12:45:25;TV;ON
2022-10-19 12:53:14;microwaving food;START
2022-10-19 12:53:14;MICROWAVE;ON
2022-10-19 12:56:12;VACUUMCLEANER;OFF
2022-10-19 12:56:12;vacuuming;END
2022-10-19 12:57:24;MICROWAVE;OFF
2022-10-19 12:57:24;microwaving food;END
2022-10-19 13:01:39;use a personal computer;START
2022-10-19 13:01:39;PC;ON
2022-10-19 13:15:19;fridge operation;START
2022-10-19 13:15:19;REFRIGERATOR;ON
2022-10-19 13:29:01;REFRIGERATOR;OFF
2022-10-19 13:29:01;fridge operation;END
2022-10-19 13:30:23;TV;OFF
2022-10-19 13:30:24;TV;ON
2022-10-19 13:33:04;PC;OFF
2022-10-19 13:33:04;use a personal computer;END
2022-10-19 13:52:23;TV;OFF
2022-10-19 13:52:23;watching TV;END
2022-10-19 13:54:55;microwaving food;START
2022-10-19 13:54:55;MICROWAVE;ON
2022-10-19 13:56:55;MICROWAVE;OFF
2022-10-19 13:56:55;microwaving food;END
2022-10-19 14:02:31;use a personal computer;START
2022-10-19 14:02:31;PC;ON
2022-10-19 14:26:57;fridge operation;START
2022-10-19 14:26:57;REFRIGERATOR;ON
2022-10-19 14:33:56;PC;OFF
2022-10-19 14:33:56;use a personal computer;END
2022-10-19 14:40:39;REFRIGERATOR;OFF
2022-10-19 14:40:39;fridge operation;END
2022-10-19 15:03:44;use a personal computer;START
2022-10-19 15:03:44;PC;ON
2022-10-19 15:07:36;watching TV;START
2022-10-19 15:07:36;TV;ON
2022-10-19 15:17:57;fridge operation;START
2022-10-19 15:17:57;REFRIGERATOR;ON
2022-10-19 15:31:39;REFRIGERATOR;OFF
2022-10-19 15:31:39;fridge operation;END
2022-10-19 15:35:09;PC;OFF
2022-10-19 15:35:09;use a personal computer;END
2022-10-19 15:40:14;use a personal computer;START
2022-10-19 15:40:14;PC;ON
2022-10-19 16:08:28;fridge operation;START
2022-10-19 16:08:28;REFRIGERATOR;ON
2022-10-19 16:11:39;PC;OFF
2022-10-19 16:11:39;use a personal computer;END
2022-10-19 16:13:19;use a personal computer;START
2022-10-19 16:13:19;PC;ON
2022-10-19 16:22:10;REFRIGERATOR;OFF
2022-10-19 16:22:10;fridge operation;END
2022-10-19 16:42:42;TV;OFF
2022-10-19 16:42:43;TV;ON
2022-10-19 16:44:44;PC;OFF
2022-10-19 16:44:44;use a personal computer;END
2022-10-19 16:46:26;use a personal computer;START
2022-10-19 16:46:26;PC;ON
2022-10-19 16:58:25;TV;OFF
2022-10-19 16:58:25;watching TV;END
2022-10-19 17:06:01;fridge operation;START
2022-10-19 17:06:01;REFRIGERATOR;ON
2022-10-19 17:08:54;watching TV;START
2022-10-19 17:08:54;TV;ON
2022-10-19 17:17:51;PC;OFF
2022-10-19 17:17:51;use a personal computer;END
2022-10-19 17:19:43;REFRIGERATOR;OFF
2022-10-19 17:19:43;fridge operation;END
2022-10-19 17:41:26;fridge operation;START
2022-10-19 17:41:26;REFRIGERATOR;ON
2022-10-19 17:43:16;listen to a 74 minute audio CD;START
2022-10-19 17:43:16;AMPLIFIER;ON
2022-10-19 17:43:25;CDPLAYER;ON
2022-10-19 17:48:50;vacuuming;START
2022-10-19 17:48:50;VACUUMCLEANER;ON
2022-10-19 17:55:08;REFRIGERATOR;OFF
2022-10-19 17:55:08;fridge operation;END
2022-10-19 18:00:50;VACUUMCLEANER;OFF
2022-10-19 18:00:50;vacuuming;END
2022-10-19 18:23:18;fridge operation;START
2022-10-19 18:23:18;REFRIGERATOR;ON
2022-10-19 18:37:00;REFRIGERATOR;OFF
2022-10-19 18:37:00;fridge operation;END
2022-10-19 18:57:24;CDPLAYER;OFF
2022-10-19 18:57:25;AMPLIFIER;OFF
2022-10-19 18:57:25;listen to a 74 minute audio CD;END
2022-10-19 19:03:16;cooking a dinner;START
2022-10-19 19:03:16;KETTLE;ON
2022-10-19 19:05:04;KETTLE;OFF
2022-10-19 19:05:05;COOKINGSTOVE;ON
2022-10-19 19:05:15;TV;OFF
2022-10-19 19:05:15;watching TV;END
2022-10-19 19:11:26;cooking a dinner;START
2022-10-19 19:11:26;KETTLE;ON
2022-10-19 19:11:33;fridge operation;START
2022-10-19 19:11:33;REFRIGERATOR;ON
2022-10-19 19:13:14;KETTLE;OFF
2022-10-19 19:13:15;COOKINGSTOVE;ON
2022-10-19 19:17:20;cooking a dinner;START
2022-10-19 19:17:20;KETTLE;ON
2022-10-19 19:19:08;KETTLE;OFF
2022-10-19 19:19:09;COOKINGSTOVE;ON
2022-10-19 19:25:15;REFRIGERATOR;OFF
2022-10-19 19:25:15;fridge operation;END
2022-10-19 19:40:32;COOKINGSTOVE;OFF
2022-10-19 19:40:33;MICROWAVE;ON
2022-10-19 19:47:12;MICROWAVE;OFF
2022-10-19 19:47:12;cooking a dinner;END
2022-10-19 19:51:38;COOKINGSTOVE;OFF
2022-10-19 19:51:38;cooking a dinner;END
2022-10-19 19:54:13;use a personal computer;START
2022-10-19 19:54:13;PC;ON
2022-10-19 19:55:05;COOKINGSTOVE;OFF
2022-10-19 19:55:05;cooking a dinner;END
2022-10-19 19:56:05;use a personal computer;START
2022-10-19 19:56:05;PC;ON
2022-10-19 20:14:19;fridge operation;START
2022-10-19 20:14:19;REFRIGERATOR;ON
2022-10-19 20:25:38;PC;OFF
2022-10-19 20:25:38;use a personal computer;END
2022-10-19 20:27:30;PC;OFF
2022-10-19 20:27:30;use a personal computer;END
2022-10-19 20:27:31;use a personal computer;START
2022-10-19 20:27:31;PC;ON
2022-10-19 20:28:01;REFRIGERATOR;OFF
2022-10-19 20:28:01;fridge operation;END
2022-10-19 20:30:27;dishwasher operation;START
2022-10-19 20:30:33;DISHWASHER;ON
2022-10-19 20:49:52;use a personal computer;START
2022-10-19 20:49:52;PC;ON
2022-10-19 20:58:56;PC;OFF
2022-10-19 20:58:56;use a personal computer;END
2022-10-19 21:12:08;fridge operation;START
2022-10-19 21:12:08;REFRIGERATOR;ON
2022-10-19 21:21:17;PC;OFF
2022-10-19 21:21:17;use a personal computer;END
2022-10-19 21:21:18;use a personal computer;START
2022-10-19 21:21:18;PC;ON
2022-10-19 21:25:50;REFRIGERATOR;OFF
2022-10-19 21:25:50;fridge operation;END
2022-10-19 21:37:49;DISHWASHER;OFF
2022-10-19 21:37:49;dishwasher operation;END
2022-10-19 21:47:44;fridge operation;START
2022-10-19 21:47:44;REFRIGERATOR;ON
2022-10-19 21:52:43;PC;OFF
2022-10-19 21:52:43;use a personal computer;END
2022-10-19 22:01:26;REFRIGERATOR;OFF
2022-10-19 22:01:26;fridge operation;END
2022-10-19 22:02:28;use a personal computer;START
2022-10-19 22:02:28;PC;ON
2022-10-19 22:33:53;PC;OFF
2022-10-19 22:33:53;use a personal computer;END
2022-10-19 22:35:27;use a personal computer;START
2022-10-19 22:35:27;PC;ON
2022-10-19 23:06:52;PC;OFF
2022-10-19 23:06:52;use a personal computer;END
2022-10-19 23:08:59;fridge operation;START
2022-10-19 23:08:59;REFRIGERATOR;ON
2022-10-19 23:14:18;use a personal computer;START
2022-10-19 23:14:18;PC;ON
2022-10-19 23:22:41;REFRIGERATOR;OFF
2022-10-19 23:22:41;fridge operation;END
2022-10-19 23:45:43;PC;OFF
2022-10-19 23:45:43;use a personal computer;END
2022-10-20 00:35:41;fridge operation;START
2022-10-20 00:35:41;REFRIGERATOR;ON
2022-10-20 00:49:23;REFRIGERATOR;OFF
2022-10-20 00:49:23;fridge operation;END
2022-10-20 01:15:49;fridge operation;START
2022-10-20 01:15:49;REFRIGERATOR;ON
2022-10-20 01:29:31;REFRIGERATOR;OFF
2022-10-20 01:29:31;fridge operation;END
2022-10-20 02:19:54;fridge operation;START
2022-10-20 02:19:54;REFRIGERATOR;ON
2022-10-20 02:33:36;REFRIGERATOR;OFF
2022-10-20 02:33:36;fridge operation;END
2022-10-20 03:32:24;fridge operation;START
2022-10-20 03:32:24;REFRIGERATOR;ON
2022-10-20 03:46:06;REFRIGERATOR;OFF
2022-10-20 03:46:06;fridge operation;END
2022-10-20 04:34:21;fridge operation;START
2022-10-20 04:34:21;REFRIGERATOR;ON
2022-10-20 04:48:03;REFRIGERATOR;OFF
2022-10-20 04:48:03;fridge operation;END
2022-10-20 05:32:02;fridge operation;START
2022-10-20 05:32:02;REFRIGERATOR;ON
2022-10-20 05:45:44;REFRIGERATOR;OFF
2022-10-20 05:45:44;fridge operation;END
2022-10-20 06:19:20;fridge operation;START
2022-10-20 06:19:20;REFRIGERATOR;ON
2022-10-20 06:33:02;REFRIGERATOR;OFF
2022-10-20 06:33:02;fridge operation;END
2022-10-20 07:12:26;fridge operation;START
2022-10-20 07:12:26;REFRIGERATOR;ON
2022-10-20 07:16:58;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-20 07:17:03;COFFEEMAKER;ON
2022-10-20 07:17:18;BREADCUTTER;ON
2022-10-20 07:17:23;BREADCUTTER;OFF
2022-10-20 07:17:24;TOASTER;ON
2022-10-20 07:26:08;REFRIGERATOR;OFF
2022-10-20 07:26:08;fridge operation;END
2022-10-20 07:30:43;COFFEEMAKER;OFF
2022-10-20 07:31:21;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-20 07:31:26;COFFEEMAKER;ON
2022-10-20 07:31:39;BREADCUTTER;ON
2022-10-20 07:31:44;BREADCUTTER;OFF
2022-10-20 07:31:45;TOASTER;ON
2022-10-20 07:37:42;TOASTER;OFF
2022-10-20 07:37:42;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-20 07:45:06;COFFEEMAKER;OFF
2022-10-20 07:52:03;TOASTER;OFF
2022-10-20 07:52:03;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-20 08:15:50;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-20 08:15:55;KETTLE;ON
2022-10-20 08:16:09;COOKINGSTOVE;ON
2022-10-20 08:17:43;KETTLE;OFF
2022-10-20 08:22:31;fridge operation;START
2022-10-20 08:22:31;REFRIGERATOR;ON
2022-10-20 08:25:27;COOKINGSTOVE;OFF
2022-10-20 08:25:27;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-20 08:36:13;REFRIGERATOR;OFF
2022-10-20 08:36:13;fridge operation;END
2022-10-20 09:00:00;use a personal computer;START
2022-10-20 09:00:00;PC;ON
2022-10-20 09:31:25;PC;OFF
2022-10-20 09:31:25;use a personal computer;END
2022-10-20 09:35:17;fridge operation;START
2022-10-20 09:35:17;REFRIGERATOR;ON
2022-10-20 09:39:38;use a personal computer;START
2022-10-20 09:39:38;PC;ON
2022-10-20 09:48:59;REFRIGERATOR;OFF
2022-10-20 09:48:59;fridge operation;END
2022-10-20 10:11:03;PC;OFF
2022-10-20 10:11:03;use a personal computer;END
2022-10-20 10:11:04;use a personal computer;START
2022-10-20 10:11:04;PC;ON
2022-10-20 10:11:20;watching TV;START
2022-10-20 10:11:20;TV;ON
2022-10-20 10:42:29;PC;OFF
2022-10-20 10:42:29;use a personal computer;END
2022-10-20 10:49:12;fridge operation;START
2022-10-20 10:49:12;REFRIGERATOR;ON
2022-10-20 11:02:54;REFRIGERATOR;OFF
2022-10-20 11:02:54;fridge operation;END
2022-10-20 11:11:47;vacuuming;START
2022-10-20 11:11:47;VACUUMCLEANER;ON
2022-10-20 11:23:47;VACUUMCLEANER;OFF
2022-10-20 11:23:47;vacuuming;END
2022-10-20 11:33:04;fridge operation;START
2022-10-20 11:33:04;REFRIGERATOR;ON
2022-10-20 11:46:46;REFRIGERATOR;OFF
2022-10-20 11:46:46;fridge operation;END
2022-10-20 11:49:02;use a personal computer;START
2022-10-20 11:49:02;PC;ON
2022-10-20 12:06:23;TV;OFF
2022-10-20 12:06:24;TV;ON
2022-10-20 12:20:27;PC;OFF
2022-10-20 12:20:27;use a personal computer;END
2022-10-20 12:22:27;fridge operation;START
2022-10-20 12:22:27;REFRIGERATOR;ON
2022-10-20 12:33:45;use a personal computer;START
2022-10-20 12:33:45;PC;ON
2022-10-20 12:33:56;TV;OFF
2022-10-20 12:33:56;watching TV;END
2022-10-20 12:33:58;watching TV;START
2022-10-20 12:33:58;TV;ON
2022-10-20 12:36:09;REFRIGERATOR;OFF
2022-10-20 12:36:09;fridge operation;END
2022-10-20 13:05:10;PC;OFF
2022-10-20 13:05:10;use a personal computer;END
2022-10-20 13:10:22;microwaving food;START
2022-10-20 13:10:22;MICROWAVE;ON
2022-10-20 13:15:36;MICROWAVE;OFF
2022-10-20 13:15:36;microwaving food;END
2022-10-20 13:22:28;use a personal computer;START
2022-10-20 13:22:28;PC;ON
2022-10-20 13:22:31;microwaving food;START
2022-10-20 13:22:31;MICROWAVE;ON
2022-10-20 13:25:41;MICROWAVE;OFF
2022-10-20 13:25:41;microwaving food;END
2022-10-20 13:30:40;fridge operation;START
2022-10-20 13:30:40;REFRIGERATOR;ON
2022-10-20 13:35:23;TV;OFF
2022-10-20 13:35:24;TV;ON
2022-10-20 13:44:22;REFRIGERATOR;OFF
2022-10-20 13:44:22;fridge operation;END
2022-10-20 13:53:53;PC;OFF
2022-10-20 13:53:53;use a personal computer;END
2022-10-20 13:59:42;TV;OFF
2022-10-20 13:59:42;watching TV;END
