Time;Source;Event
2022-10-19 20:18:50;cooking a dinner;END
2022-10-19 20:20:13;fridge operation;START
2022-10-19 20:20:13;REFRIGERATOR;ON
2022-10-19 20:29:23;watching TV;START
2022-10-19 20:29:23;TV;ON
2022-10-19 20:34:13;REFRIGERATOR;OFF
2022-10-19 20:34:13;fridge operation;END
2022-10-19 21:07:43;TV;OFF
2022-10-19 21:07:44;TV;ON
2022-10-19 21:35:16;TV;OFF
2022-10-19 21:35:16;watching TV;END
2022-10-19 21:35:17;watching TV;START
2022-10-19 21:35:17;TV;ON
2022-10-19 21:42:45;fridge operation;START
2022-10-19 21:42:45;REFRIGERATOR;ON
2022-10-19 21:56:45;REFRIGERATOR;OFF
2022-10-19 21:56:45;fridge operation;END
2022-10-19 22:55:36;fridge operation;START
2022-10-19 22:55:36;REFRIGERATOR;ON
2022-10-19 23:09:30;TV;OFF
2022-10-19 23:09:31;TV;ON
2022-10-19 23:09:36;REFRIGERATOR;OFF
2022-10-19 23:09:36;fridge operation;END
2022-10-19 23:28:00;TV;OFF
2022-10-19 23:28:01;TV;ON
2022-10-19 23:44:13;TV;OFF
2022-10-19 23:44:13;watching TV;END
2022-10-20 00:00:00;fridge operation;START
2022-10-20 00:00:00;REFRIGERATOR;ON
2022-10-20 00:14:00;REFRIGERATOR;OFF
2022-10-20 00:14:00;fridge operation;END
2022-10-20 00:47:17;fridge operation;START
2022-10-20 00:47:17;REFRIGERATOR;ON
2022-10-20 01:01:17;REFRIGERATOR;OFF
2022-10-20 01:01:17;fridge operation;END
2022-10-20 01:19:52;washing a load of laundry;START
2022-10-20 01:20:06;WASHINGMACHINE;ON
2022-10-20 02:02:32;fridge operation;START
2022-10-20 02:02:32;REFRIGERATOR;ON
2022-10-20 02:16:32;REFRIGERATOR;OFF
2022-10-20 02:16:32;fridge operation;END
2022-10-20 02:50:06;fridge operation;START
2022-10-20 02:50:06;REFRIGERATOR;ON
2022-10-20 03:04:06;REFRIGERATOR;OFF
2022-10-20 03:04:06;fridge operation;END
2022-10-20 03:41:50;fridge operation;START
2022-10-20 03:41:50;REFRIGERATOR;ON
2022-10-20 03:55:50;REFRIGERATOR;OFF
2022-10-20 03:55:50;fridge operation;END
2022-10-20 04:17:34;fridge operation;START
2022-10-20 04:17:34;REFRIGERATOR;ON
2022-10-20 04:30:33;WASHINGMACHINE;OFF
2022-10-20 04:30:33;washing a load of laundry;END
2022-10-20 04:31:34;REFRIGERATOR;OFF
2022-10-20 04:31:34;fridge operation;END
2022-10-20 04:54:09;fridge operation;START
2022-10-20 04:54:09;REFRIGERATOR;ON
2022-10-20 05:08:09;REFRIGERATOR;OFF
2022-10-20 05:08:09;fridge operation;END
2022-10-20 06:08:38;fridge operation;START
2022-10-20 06:08:38;REFRIGERATOR;ON
2022-10-20 06:22:38;REFRIGERATOR;OFF
2022-10-20 06:22:38;fridge operation;END
2022-10-20 07:39:06;fridge operation;START
2022-10-20 07:39:06;REFRIGERATOR;ON
2022-10-20 07:40:06;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-20 07:40:11;COFFEEMAKER;ON
2022-10-20 07:40:22;COOKINGSTOVE;ON
2022-10-20 07:47:22;COOKINGSTOVE;OFF
2022-10-20 07:53:06;REFRIGERATOR;OFF
2022-10-20 07:53:06;fridge operation;END
2022-10-20 08:06:19;COFFEEMAKER;OFF
2022-10-20 08:06:19;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-20 08:14:44;listen to a 74 minute audio CD;START
2022-10-20 08:14:44;AMPLIFIER;ON
2022-10-20 08:14:51;CDPLAYER;ON
2022-10-20 09:07:20;fridge operation;START
2022-10-20 09:07:20;REFRIGERATOR;ON
2022-10-20 09:21:20;REFRIGERATOR;OFF
2022-10-20 09:21:20;fridge operation;END
2022-10-20 09:28:50;CDPLAYER;OFF
2022-10-20 09:28:53;AMPLIFIER;OFF
2022-10-20 09:28:53;listen to a 74 minute audio CD;END
2022-10-20 09:44:26;watching TV;START
2022-10-20 09:44:26;TV;ON
2022-10-20 10:21:19;TV;OFF
2022-10-20 10:21:20;TV;ON
2022-10-20 10:27:00;fridge operation;START
2022-10-20 10:27:00;REFRIGERATOR;ON
2022-10-20 10:40:56;TV;OFF
2022-10-20 10:40:57;TV;ON
2022-10-20 10:41:00;REFRIGERATOR;OFF
2022-10-20 10:41:00;fridge operation;END
2022-10-20 11:07:26;fridge operation;START
2022-10-20 11:07:26;REFRIGERATOR;ON
2022-10-20 11:08:41;TV;OFF
2022-10-20 11:08:41;watching TV;END
2022-10-20 11:21:26;REFRIGERATOR;OFF
2022-10-20 11:21:26;fridge operation;END
2022-10-20 11:31:12;use a personal computer;START
2022-10-20 11:31:12;PC;ON
2022-10-20 12:02:37;PC;OFF
2022-10-20 12:02:37;use a personal computer;END
2022-10-20 12:07:48;fridge operation;START
2022-10-20 12:07:48;REFRIGERATOR;ON
2022-10-20 12:17:57;microwaving food;START
2022-10-20 12:17:57;MICROWAVE;ON
2022-10-20 12:21:48;REFRIGERATOR;OFF
2022-10-20 12:21:48;fridge operation;END
2022-10-20 12:23:48;MICROWAVE;OFF
2022-10-20 12:23:48;microwaving food;END
2022-10-20 12:34:58;watching TV;START
2022-10-20 12:34:58;TV;ON
2022-10-20 13:41:14;fridge operation;START
2022-10-20 13:41:14;REFRIGERATOR;ON
2022-10-20 13:55:14;REFRIGERATOR;OFF
2022-10-20 13:55:14;fridge operation;END
2022-10-20 14:18:59;TV;OFF
2022-10-20 14:19:00;TV;ON
2022-10-20 14:45:19;TV;OFF
2022-10-20 14:45:19;watching TV;END
2022-10-20 15:04:32;watching TV;START
2022-10-20 15:04:32;TV;ON
2022-10-20 15:08:34;fridge operation;START
2022-10-20 15:08:34;REFRIGERATOR;ON
2022-10-20 15:22:34;REFRIGERATOR;OFF
2022-10-20 15:22:34;fridge operation;END
2022-10-20 16:21:51;TV;OFF
2022-10-20 16:21:52;TV;ON
2022-10-20 16:27:14;fridge operation;START
2022-10-20 16:27:14;REFRIGERATOR;ON
2022-10-20 16:41:14;REFRIGERATOR;OFF
2022-10-20 16:41:14;fridge operation;END
2022-10-20 16:45:06;TV;OFF
2022-10-20 16:45:06;watching TV;END
2022-10-20 16:56:56;vacuuming;START
2022-10-20 16:56:56;VACUUMCLEANER;ON
2022-10-20 17:08:56;VACUUMCLEANER;OFF
2022-10-20 17:08:56;vacuuming;END
2022-10-20 17:11:19;fridge operation;START
2022-10-20 17:11:19;REFRIGERATOR;ON
2022-10-20 17:25:19;REFRIGERATOR;OFF
2022-10-20 17:25:19;fridge operation;END
2022-10-20 18:21:30;fridge operation;START
2022-10-20 18:21:30;REFRIGERATOR;ON
2022-10-20 18:32:41;vacuuming;START
2022-10-20 18:32:41;VACUUMCLEANER;ON
2022-10-20 18:35:30;REFRIGERATOR;OFF
2022-10-20 18:35:30;fridge operation;END
2022-10-20 18:44:41;VACUUMCLEANER;OFF
2022-10-20 18:44:41;vacuuming;END
2022-10-20 18:50:37;watching TV;START
2022-10-20 18:50:37;TV;ON
2022-10-20 19:55:58;fridge operation;START
2022-10-20 19:55:58;REFRIGERATOR;ON
2022-10-20 19:58:51;TV;OFF
2022-10-20 19:58:52;TV;ON
2022-10-20 20:09:58;REFRIGERATOR;OFF
2022-10-20 20:09:58;fridge operation;END
2022-10-20 20:24:42;TV;OFF
2022-10-20 20:24:42;watching TV;END
2022-10-20 20:25:56;use a personal computer;START
2022-10-20 20:25:56;PC;ON
2022-10-20 20:29:00;fridge operation;START
2022-10-20 20:29:00;REFRIGERATOR;ON
2022-10-20 20:43:00;REFRIGERATOR;OFF
2022-10-20 20:43:00;fridge operation;END
2022-10-20 20:57:21;PC;OFF
2022-10-20 20:57:21;use a personal computer;END
2022-10-20 21:17:11;fridge operation;START
2022-10-20 21:17:11;REFRIGERATOR;ON
2022-10-20 21:31:11;REFRIGERATOR;OFF
2022-10-20 21:31:11;fridge operation;END
2022-10-20 21:48:47;watching TV;START
2022-10-20 21:48:47;TV;ON
2022-10-20 22:11:49;fridge operation;START
2022-10-20 22:11:49;REFRIGERATOR;ON
2022-10-20 22:25:49;REFRIGERATOR;OFF
2022-10-20 22:25:49;fridge operation;END
2022-10-20 23:13:09;fridge operation;START
2022-10-20 23:13:09;REFRIGERATOR;ON
2022-10-20 23:13:36;TV;OFF
2022-10-20 23:13:37;TV;ON
2022-10-20 23:27:09;REFRIGERATOR;OFF
2022-10-20 23:27:09;fridge operation;END
2022-10-20 23:33:20;TV;OFF
2022-10-20 23:33:20;watching TV;END
2022-10-21 00:36:13;fridge operation;START
2022-10-21 00:36:13;REFRIGERATOR;ON
2022-10-21 00:50:13;REFRIGERATOR;OFF
2022-10-21 00:50:13;fridge operation;END
2022-10-21 01:30:39;fridge operation;START
2022-10-21 01:30:39;REFRIGERATOR;ON
2022-10-21 01:44:39;REFRIGERATOR;OFF
2022-10-21 01:44:39;fridge operation;END
2022-10-21 02:04:00;fridge operation;START
2022-10-21 02:04:00;REFRIGERATOR;ON
2022-10-21 02:18:00;REFRIGERATOR;OFF
2022-10-21 02:18:00;fridge operation;END
2022-10-21 03:00:44;fridge operation;START
2022-10-21 03:00:44;REFRIGERATOR;ON
2022-10-21 03:14:44;REFRIGERATOR;OFF
2022-10-21 03:14:44;fridge operation;END
2022-10-21 03:58:52;fridge operation;START
2022-10-21 03:58:52;REFRIGERATOR;ON
2022-10-21 04:12:52;REFRIGERATOR;OFF
2022-10-21 04:12:52;fridge operation;END
2022-10-21 04:50:59;fridge operation;START
2022-10-21 04:50:59;REFRIGERATOR;ON
2022-10-21 05:04:59;REFRIGERATOR;OFF
2022-10-21 05:04:59;fridge operation;END
2022-10-21 05:53:23;fridge operation;START
2022-10-21 05:53:23;REFRIGERATOR;ON
2022-10-21 06:07:23;REFRIGERATOR;OFF
2022-10-21 06:07:23;fridge operation;END
2022-10-21 06:39:21;fridge operation;START
2022-10-21 06:39:21;REFRIGERATOR;ON
2022-10-21 06:53:21;REFRIGERATOR;OFF
2022-10-21 06:53:21;fridge operation;END
2022-10-21 07:41:11;fridge operation;START
2022-10-21 07:41:11;REFRIGERATOR;ON
2022-10-21 07:50:55;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-21 07:51:00;KETTLE;ON
2022-10-21 07:51:13;COOKINGSTOVE;ON
2022-10-21 07:52:48;KETTLE;OFF
2022-10-21 07:55:11;REFRIGERATOR;OFF
2022-10-21 07:55:11;fridge operation;END
2022-10-21 07:58:13;COOKINGSTOVE;OFF
2022-10-21 07:58:13;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-21 08:33:15;fridge operation;START
2022-10-21 08:33:15;REFRIGERATOR;ON
2022-10-21 08:47:15;REFRIGERATOR;OFF
2022-10-21 08:47:15;fridge operation;END
2022-10-21 08:59:45;listen to a 74 minute audio CD;START
2022-10-21 08:59:45;AMPLIFIER;ON
2022-10-21 08:59:55;CDPLAYER;ON
2022-10-21 09:35:54;fridge operation;START
2022-10-21 09:35:54;REFRIGERATOR;ON
2022-10-21 09:49:54;REFRIGERATOR;OFF
2022-10-21 09:49:54;fridge operation;END
2022-10-21 10:13:54;AMPLIFIER;OFF
2022-10-21 10:13:54;CDPLAYER;OFF
2022-10-21 10:13:54;listen to a 74 minute audio CD;END
2022-10-21 10:13:55;watching TV;START
2022-10-21 10:13:55;TV;ON
2022-10-21 10:33:49;fridge operation;START
2022-10-21 10:33:49;REFRIGERATOR;ON
2022-10-21 10:47:49;REFRIGERATOR;OFF
2022-10-21 10:47:49;fridge operation;END
2022-10-21 11:12:13;fridge operation;START
2022-10-21 11:12:13;REFRIGERATOR;ON
2022-10-21 11:26:13;REFRIGERATOR;OFF
2022-10-21 11:26:13;fridge operation;END
2022-10-21 11:59:16;TV;OFF
2022-10-21 11:59:17;TV;ON
2022-10-21 12:14:42;fridge operation;START
2022-10-21 12:14:42;REFRIGERATOR;ON
2022-10-21 12:16:11;TV;OFF
2022-10-21 12:16:11;watching TV;END
2022-10-21 12:20:30;vacuuming;START
2022-10-21 12:20:30;VACUUMCLEANER;ON
2022-10-21 12:28:42;REFRIGERATOR;OFF
2022-10-21 12:28:42;fridge operation;END
2022-10-21 12:32:30;VACUUMCLEANER;OFF
2022-10-21 12:32:30;vacuuming;END
2022-10-21 12:34:24;microwaving food;START
2022-10-21 12:34:24;MICROWAVE;ON
2022-10-21 12:36:38;MICROWAVE;OFF
2022-10-21 12:36:38;microwaving food;END
2022-10-21 13:27:26;fridge operation;START
2022-10-21 13:27:26;REFRIGERATOR;ON
2022-10-21 13:41:26;REFRIGERATOR;OFF
2022-10-21 13:41:26;fridge operation;END
2022-10-21 13:48:29;vacuuming;START
2022-10-21 13:48:29;VACUUMCLEANER;ON
2022-10-21 14:00:29;VACUUMCLEANER;OFF
2022-10-21 14:00:29;vacuuming;END
2022-10-21 14:19:25;fridge operation;START
2022-10-21 14:19:25;REFRIGERATOR;ON
2022-10-21 14:28:46;use a personal computer;START
2022-10-21 14:28:46;PC;ON
2022-10-21 14:33:25;REFRIGERATOR;OFF
2022-10-21 14:33:25;fridge operation;END
2022-10-21 14:58:19;fridge operation;START
2022-10-21 14:58:19;REFRIGERATOR;ON
2022-10-21 15:00:11;PC;OFF
2022-10-21 15:00:11;use a personal computer;END
2022-10-21 15:12:19;REFRIGERATOR;OFF
2022-10-21 15:12:19;fridge operation;END
2022-10-21 15:39:56;fridge operation;START
2022-10-21 15:39:56;REFRIGERATOR;ON
2022-10-21 15:53:56;REFRIGERATOR;OFF
2022-10-21 15:53:56;fridge operation;END
2022-10-21 16:49:22;fridge operation;START
2022-10-21 16:49:22;REFRIGERATOR;ON
2022-10-21 17:03:22;REFRIGERATOR;OFF
2022-10-21 17:03:22;fridge operation;END
2022-10-21 17:07:12;washing a load of laundry;START
2022-10-21 17:07:22;WASHINGMACHINE;ON
2022-10-21 17:17:16;watching TV;START
2022-10-21 17:17:16;TV;ON
2022-10-21 17:44:03;fridge operation;START
2022-10-21 17:44:03;REFRIGERATOR;ON
2022-10-21 17:58:03;REFRIGERATOR;OFF
2022-10-21 17:58:03;fridge operation;END
2022-10-21 18:50:40;TV;OFF
2022-10-21 18:50:41;TV;ON
2022-10-21 19:09:51;fridge operation;START
2022-10-21 19:09:51;REFRIGERATOR;ON
2022-10-21 19:13:11;TV;OFF
2022-10-21 19:13:11;watching TV;END
2022-10-21 19:23:51;REFRIGERATOR;OFF
2022-10-21 19:23:51;fridge operation;END
2022-10-21 19:25:09;watching TV;START
2022-10-21 19:25:09;TV;ON
2022-10-21 20:06:01;fridge operation;START
2022-10-21 20:06:01;REFRIGERATOR;ON
2022-10-21 20:17:49;WASHINGMACHINE;OFF
2022-10-21 20:17:49;washing a load of laundry;END
2022-10-21 20:20:01;REFRIGERATOR;OFF
2022-10-21 20:20:01;fridge operation;END
2022-10-21 21:01:19;TV;OFF
2022-10-21 21:01:20;TV;ON
2022-10-21 21:02:10;fridge operation;START
2022-10-21 21:02:10;REFRIGERATOR;ON
2022-10-21 21:16:10;REFRIGERATOR;OFF
2022-10-21 21:16:10;fridge operation;END
2022-10-21 21:25:04;TV;OFF
2022-10-21 21:25:04;watching TV;END
2022-10-21 21:43:52;use a personal computer;START
2022-10-21 21:43:52;PC;ON
2022-10-21 22:11:33;fridge operation;START
2022-10-21 22:11:33;REFRIGERATOR;ON
2022-10-21 22:15:17;PC;OFF
2022-10-21 22:15:17;use a personal computer;END
2022-10-21 22:18:22;watching TV;START
2022-10-21 22:18:22;TV;ON
2022-10-21 22:25:33;REFRIGERATOR;OFF
2022-10-21 22:25:33;fridge operation;END
2022-10-21 23:07:11;fridge operation;START
2022-10-21 23:07:11;REFRIGERATOR;ON
2022-10-21 23:10:57;TV;OFF
2022-10-21 23:10:58;TV;ON
2022-10-21 23:21:11;REFRIGERATOR;OFF
2022-10-21 23:21:11;fridge operation;END
2022-10-21 23:30:46;TV;OFF
2022-10-21 23:30:46;watching TV;END
2022-10-22 00:16:02;fridge operation;START
2022-10-22 00:16:02;REFRIGERATOR;ON
2022-10-22 00:30:02;REFRIGERATOR;OFF
2022-10-22 00:30:02;fridge operation;END
2022-10-22 01:11:07;fridge operation;START
2022-10-22 01:11:07;REFRIGERATOR;ON
2022-10-22 01:25:07;REFRIGERATOR;OFF
2022-10-22 01:25:07;fridge operation;END
2022-10-22 01:58:22;fridge operation;START
2022-10-22 01:58:22;REFRIGERATOR;ON
2022-10-22 01:59:06;washing a load of laundry;START
2022-10-22 01:59:13;WASHINGMACHINE;ON
2022-10-22 02:12:22;REFRIGERATOR;OFF
2022-10-22 02:12:22;fridge operation;END
2022-10-22 02:41:41;fridge operation;START
2022-10-22 02:41:41;REFRIGERATOR;ON
2022-10-22 02:55:41;REFRIGERATOR;OFF
2022-10-22 02:55:41;fridge operation;END
2022-10-22 03:51:37;fridge operation;START
2022-10-22 03:51:37;REFRIGERATOR;ON
2022-10-22 04:05:37;REFRIGERATOR;OFF
2022-10-22 04:05:37;fridge operation;END
2022-10-22 04:40:47;fridge operation;START
2022-10-22 04:40:47;REFRIGERATOR;ON
2022-10-22 04:54:47;REFRIGERATOR;OFF
2022-10-22 04:54:47;fridge operation;END
2022-10-22 05:09:40;WASHINGMACHINE;OFF
2022-10-22 05:09:40;washing a load of laundry;END
2022-10-22 05:16:16;fridge operation;START
2022-10-22 05:16:16;REFRIGERATOR;ON
2022-10-22 05:30:16;REFRIGERATOR;OFF
2022-10-22 05:30:16;fridge operation;END
2022-10-22 06:17:03;fridge operation;START
2022-10-22 06:17:03;REFRIGERATOR;ON
2022-10-22 06:31:03;REFRIGERATOR;OFF
2022-10-22 06:31:03;fridge operation;END
2022-10-22 07:19:52;fridge operation;START
2022-10-22 07:19:52;REFRIGERATOR;ON
2022-10-22 07:33:52;REFRIGERATOR;OFF
2022-10-22 07:33:52;fridge operation;END
2022-10-22 07:44:06;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-22 07:44:11;COFFEEMAKER;ON
2022-10-22 07:44:25;BREADCUTTER;ON
2022-10-22 07:44:30;BREADCUTTER;OFF
2022-10-22 07:44:31;TOASTER;ON
2022-10-22 08:04:49;TOASTER;OFF
2022-10-22 08:10:19;COFFEEMAKER;OFF
2022-10-22 08:10:19;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-22 08:38:53;fridge operation;START
2022-10-22 08:38:53;REFRIGERATOR;ON
2022-10-22 08:52:53;REFRIGERATOR;OFF
2022-10-22 08:52:53;fridge operation;END
2022-10-22 09:29:37;fridge operation;START
2022-10-22 09:29:37;REFRIGERATOR;ON
2022-10-22 09:43:37;REFRIGERATOR;OFF
2022-10-22 09:43:37;fridge operation;END
2022-10-22 09:45:37;listen to a 74 minute audio CD;START
2022-10-22 09:45:37;AMPLIFIER;ON
2022-10-22 09:45:46;CDPLAYER;ON
2022-10-22 10:39:07;fridge operation;START
2022-10-22 10:39:07;REFRIGERATOR;ON
2022-10-22 10:53:07;REFRIGERATOR;OFF
2022-10-22 10:53:07;fridge operation;END
2022-10-22 10:59:45;CDPLAYER;OFF
2022-10-22 10:59:46;AMPLIFIER;OFF
2022-10-22 10:59:46;listen to a 74 minute audio CD;END
2022-10-22 11:23:35;vacuuming;START
2022-10-22 11:23:35;VACUUMCLEANER;ON
2022-10-22 11:35:35;VACUUMCLEANER;OFF
2022-10-22 11:35:35;vacuuming;END
2022-10-22 11:35:36;watching TV;START
2022-10-22 11:35:36;TV;ON
2022-10-22 11:45:02;fridge operation;START
2022-10-22 11:45:02;REFRIGERATOR;ON
2022-10-22 11:59:02;REFRIGERATOR;OFF
2022-10-22 11:59:02;fridge operation;END
2022-10-22 12:22:29;fridge operation;START
2022-10-22 12:22:29;REFRIGERATOR;ON
2022-10-22 12:36:29;REFRIGERATOR;OFF
2022-10-22 12:36:29;fridge operation;END
2022-10-22 13:13:00;TV;OFF
2022-10-22 13:13:01;TV;ON
2022-10-22 13:24:01;fridge operation;START
2022-10-22 13:24:01;REFRIGERATOR;ON
2022-10-22 13:30:43;TV;OFF
2022-10-22 13:30:43;watching TV;END
2022-10-22 13:33:45;watching TV;START
2022-10-22 13:33:45;TV;ON
2022-10-22 13:38:01;REFRIGERATOR;OFF
2022-10-22 13:38:01;fridge operation;END
2022-10-22 14:30:28;fridge operation;START
2022-10-22 14:30:28;REFRIGERATOR;ON
2022-10-22 14:31:05;TV;OFF
2022-10-22 14:31:06;TV;ON
2022-10-22 14:44:28;REFRIGERATOR;OFF
2022-10-22 14:44:28;fridge operation;END
2022-10-22 14:46:40;TV;OFF
2022-10-22 14:46:40;watching TV;END
2022-10-22 15:14:46;watching TV;START
2022-10-22 15:14:46;TV;ON
2022-10-22 15:26:45;fridge operation;START
2022-10-22 15:26:45;REFRIGERATOR;ON
2022-10-22 15:40:45;REFRIGERATOR;OFF
2022-10-22 15:40:45;fridge operation;END
2022-10-22 16:15:13;TV;OFF
2022-10-22 16:15:14;TV;ON
2022-10-22 16:31:53;fridge operation;START
2022-10-22 16:31:53;REFRIGERATOR;ON
2022-10-22 16:41:11;TV;OFF
2022-10-22 16:41:11;watching TV;END
2022-10-22 16:41:12;watching TV;START
2022-10-22 16:41:12;TV;ON
2022-10-22 16:45:53;REFRIGERATOR;OFF
2022-10-22 16:45:53;fridge operation;END
2022-10-22 17:24:20;TV;OFF
2022-10-22 17:24:21;TV;ON
2022-10-22 17:25:33;fridge operation;START
2022-10-22 17:25:33;REFRIGERATOR;ON
2022-10-22 17:39:33;REFRIGERATOR;OFF
2022-10-22 17:39:33;fridge operation;END
2022-10-22 17:43:25;TV;OFF
2022-10-22 17:43:25;watching TV;END
2022-10-22 17:46:13;vacuuming;START
2022-10-22 17:46:13;VACUUMCLEANER;ON
2022-10-22 17:58:13;VACUUMCLEANER;OFF
2022-10-22 17:58:13;vacuuming;END
2022-10-22 17:58:14;watching TV;START
2022-10-22 17:58:14;TV;ON
2022-10-22 18:20:57;fridge operation;START
2022-10-22 18:20:57;REFRIGERATOR;ON
2022-10-22 18:34:57;REFRIGERATOR;OFF
2022-10-22 18:34:57;fridge operation;END
2022-10-22 19:21:09;fridge operation;START
2022-10-22 19:21:09;REFRIGERATOR;ON
2022-10-22 19:35:09;REFRIGERATOR;OFF
2022-10-22 19:35:09;fridge operation;END
2022-10-22 19:38:15;TV;OFF
2022-10-22 19:38:16;TV;ON
2022-10-22 19:53:17;TV;OFF
2022-10-22 19:53:17;watching TV;END
2022-10-22 20:08:57;use a personal computer;START
2022-10-22 20:08:57;PC;ON
2022-10-22 20:20:54;fridge operation;START
2022-10-22 20:20:54;REFRIGERATOR;ON
2022-10-22 20:34:54;REFRIGERATOR;OFF
2022-10-22 20:34:54;fridge operation;END
2022-10-22 20:40:22;PC;OFF
2022-10-22 20:40:22;use a personal computer;END
2022-10-22 21:01:25;fridge operation;START
2022-10-22 21:01:25;REFRIGERATOR;ON
2022-10-22 21:15:25;REFRIGERATOR;OFF
2022-10-22 21:15:25;fridge operation;END
2022-10-22 21:52:34;fridge operation;START
2022-10-22 21:52:34;REFRIGERATOR;ON
2022-10-22 22:03:54;use a personal computer;START
2022-10-22 22:03:54;PC;ON
2022-10-22 22:06:34;REFRIGERATOR;OFF
2022-10-22 22:06:34;fridge operation;END
2022-10-22 22:35:19;PC;OFF
2022-10-22 22:35:19;use a personal computer;END
2022-10-22 22:53:19;fridge operation;START
2022-10-22 22:53:19;REFRIGERATOR;ON
2022-10-22 23:07:19;REFRIGERATOR;OFF
2022-10-22 23:07:19;fridge operation;END
