Time;Source;Event
2022-10-18 08:49:54;COFFEEMAKER;OFF
2022-10-18 08:54:59;COFFEEMAKER;OFF
2022-10-18 08:56:51;TOASTER;OFF
2022-10-18 08:56:51;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-18 09:02:04;TOASTER;OFF
2022-10-18 09:02:04;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-18 09:04:25;use a personal computer;START
2022-10-18 09:04:25;PC;ON
2022-10-18 09:24:09;fridge operation;START
2022-10-18 09:24:09;REFRIGERATOR;ON
2022-10-18 09:37:51;REFRIGERATOR;OFF
2022-10-18 09:37:51;fridge operation;END
2022-10-18 10:13:13;fridge operation;START
2022-10-18 10:13:13;REFRIGERATOR;ON
2022-10-18 10:19:44;PC;OFF
2022-10-18 10:19:44;use a personal computer;END
2022-10-18 10:26:55;REFRIGERATOR;OFF
2022-10-18 10:26:55;fridge operation;END
2022-10-18 10:47:14;vacuuming;START
2022-10-18 10:47:14;VACUUMCLEANER;ON
2022-10-18 10:59:14;VACUUMCLEANER;OFF
2022-10-18 10:59:14;vacuuming;END
2022-10-18 11:04:57;listen to a 74 minute audio CD;START
2022-10-18 11:04:57;AMPLIFIER;ON
2022-10-18 11:05:05;CDPLAYER;ON
2022-10-18 11:18:00;fridge operation;START
2022-10-18 11:18:00;REFRIGERATOR;ON
2022-10-18 11:31:42;REFRIGERATOR;OFF
2022-10-18 11:31:42;fridge operation;END
2022-10-18 11:39:04;use a personal computer;START
2022-10-18 11:39:04;PC;ON
2022-10-18 12:19:04;CDPLAYER;OFF
2022-10-18 12:19:06;AMPLIFIER;OFF
2022-10-18 12:19:06;listen to a 74 minute audio CD;END
2022-10-18 12:20:36;use a personal computer;START
2022-10-18 12:20:36;PC;ON
2022-10-18 12:42:53;fridge operation;START
2022-10-18 12:42:53;REFRIGERATOR;ON
2022-10-18 12:54:23;PC;OFF
2022-10-18 12:54:23;use a personal computer;END
2022-10-18 12:56:35;REFRIGERATOR;OFF
2022-10-18 12:56:35;fridge operation;END
2022-10-18 13:35:55;PC;OFF
2022-10-18 13:35:55;use a personal computer;END
2022-10-18 13:48:54;fridge operation;START
2022-10-18 13:48:54;REFRIGERATOR;ON
2022-10-18 14:02:36;REFRIGERATOR;OFF
2022-10-18 14:02:36;fridge operation;END
2022-10-18 14:10:54;microwaving food;START
2022-10-18 14:10:54;MICROWAVE;ON
2022-10-18 14:12:37;microwaving food;START
2022-10-18 14:12:37;MICROWAVE;ON
2022-10-18 14:13:21;MICROWAVE;OFF
2022-10-18 14:13:21;microwaving food;END
2022-10-18 14:20:05;MICROWAVE;OFF
2022-10-18 14:20:05;microwaving food;END
2022-10-18 14:42:15;use a personal computer;START
2022-10-18 14:42:15;PC;ON
2022-10-18 15:02:47;microwaving food;START
2022-10-18 15:02:47;MICROWAVE;ON
2022-10-18 15:04:59;fridge operation;START
2022-10-18 15:04:59;REFRIGERATOR;ON
2022-10-18 15:09:08;MICROWAVE;OFF
2022-10-18 15:09:08;microwaving food;END
2022-10-18 15:10:02;use a personal computer;START
2022-10-18 15:10:02;microwaving food;START
2022-10-18 15:10:02;PC;ON
2022-10-18 15:10:02;MICROWAVE;ON
2022-10-18 15:12:04;MICROWAVE;OFF
2022-10-18 15:12:04;microwaving food;END
2022-10-18 15:18:41;REFRIGERATOR;OFF
2022-10-18 15:18:41;fridge operation;END
2022-10-18 15:32:16;use a personal computer;START
2022-10-18 15:32:16;PC;ON
2022-10-18 15:57:34;PC;OFF
2022-10-18 15:57:34;use a personal computer;END
2022-10-18 16:15:49;watching TV;START
2022-10-18 16:15:49;TV;ON
2022-10-18 16:25:21;PC;OFF
2022-10-18 16:25:21;use a personal computer;END
2022-10-18 16:29:57;fridge operation;START
2022-10-18 16:29:57;REFRIGERATOR;ON
2022-10-18 16:40:41;dishwasher operation;START
2022-10-18 16:40:50;DISHWASHER;ON
2022-10-18 16:43:39;REFRIGERATOR;OFF
2022-10-18 16:43:39;fridge operation;END
2022-10-18 16:47:35;PC;OFF
2022-10-18 16:47:35;use a personal computer;END
2022-10-18 16:57:03;watching TV;START
2022-10-18 16:57:03;TV;ON
2022-10-18 17:11:08;TV;OFF
2022-10-18 17:11:09;TV;ON
2022-10-18 17:25:58;watching TV;START
2022-10-18 17:25:58;TV;ON
2022-10-18 17:28:18;fridge operation;START
2022-10-18 17:28:18;REFRIGERATOR;ON
2022-10-18 17:32:24;TV;OFF
2022-10-18 17:32:24;watching TV;END
2022-10-18 17:42:00;REFRIGERATOR;OFF
2022-10-18 17:42:00;fridge operation;END
2022-10-18 17:48:06;DISHWASHER;OFF
2022-10-18 17:48:06;dishwasher operation;END
2022-10-18 17:58:05;TV;OFF
2022-10-18 17:58:06;TV;ON
2022-10-18 18:11:52;fridge operation;START
2022-10-18 18:11:52;REFRIGERATOR;ON
2022-10-18 18:15:44;TV;OFF
2022-10-18 18:15:44;watching TV;END
2022-10-18 18:15:45;use a personal computer;START
2022-10-18 18:15:45;PC;ON
2022-10-18 18:25:34;REFRIGERATOR;OFF
2022-10-18 18:25:34;fridge operation;END
2022-10-18 18:51:14;fridge operation;START
2022-10-18 18:51:14;REFRIGERATOR;ON
2022-10-18 18:53:49;TV;OFF
2022-10-18 18:53:50;TV;ON
2022-10-18 19:04:56;REFRIGERATOR;OFF
2022-10-18 19:04:56;fridge operation;END
2022-10-18 19:08:41;cooking a dinner;START
2022-10-18 19:08:41;KETTLE;ON
2022-10-18 19:09:41;KETTLE;OFF
2022-10-18 19:09:42;COOKINGSTOVE;ON
2022-10-18 19:11:20;TV;OFF
2022-10-18 19:11:20;watching TV;END
2022-10-18 19:12:03;cooking a dinner;START
2022-10-18 19:12:03;KETTLE;ON
2022-10-18 19:13:03;KETTLE;OFF
2022-10-18 19:13:04;COOKINGSTOVE;ON
2022-10-18 19:13:14;cooking a dinner;START
2022-10-18 19:13:14;KETTLE;ON
2022-10-18 19:14:14;KETTLE;OFF
2022-10-18 19:14:15;COOKINGSTOVE;ON
2022-10-18 19:31:04;PC;OFF
2022-10-18 19:31:04;use a personal computer;END
2022-10-18 19:33:03;cooking a dinner;START
2022-10-18 19:33:03;KETTLE;ON
2022-10-18 19:34:03;KETTLE;OFF
2022-10-18 19:34:04;COOKINGSTOVE;ON
2022-10-18 19:40:50;COOKINGSTOVE;OFF
2022-10-18 19:40:51;MICROWAVE;ON
2022-10-18 19:42:54;MICROWAVE;OFF
2022-10-18 19:42:54;cooking a dinner;END
2022-10-18 19:48:03;COOKINGSTOVE;OFF
2022-10-18 19:48:03;cooking a dinner;END
2022-10-18 19:52:24;watching TV;START
2022-10-18 19:52:24;TV;ON
2022-10-18 20:00:32;COOKINGSTOVE;OFF
2022-10-18 20:00:33;MICROWAVE;ON
2022-10-18 20:02:36;MICROWAVE;OFF
2022-10-18 20:02:36;cooking a dinner;END
2022-10-18 20:09:28;COOKINGSTOVE;OFF
2022-10-18 20:09:29;MICROWAVE;ON
2022-10-18 20:11:20;watching TV;START
2022-10-18 20:11:20;TV;ON
2022-10-18 20:11:32;MICROWAVE;OFF
2022-10-18 20:11:32;cooking a dinner;END
2022-10-18 20:12:51;fridge operation;START
2022-10-18 20:12:51;REFRIGERATOR;ON
2022-10-18 20:26:33;REFRIGERATOR;OFF
2022-10-18 20:26:33;fridge operation;END
2022-10-18 21:03:20;watching TV;START
2022-10-18 21:03:20;TV;ON
2022-10-18 21:26:20;TV;OFF
2022-10-18 21:26:21;TV;ON
2022-10-18 21:27:01;fridge operation;START
2022-10-18 21:27:01;REFRIGERATOR;ON
2022-10-18 21:31:54;TV;OFF
2022-10-18 21:31:55;TV;ON
2022-10-18 21:40:43;REFRIGERATOR;OFF
2022-10-18 21:40:43;fridge operation;END
2022-10-18 21:46:24;TV;OFF
2022-10-18 21:46:25;TV;ON
2022-10-18 21:48:27;TV;OFF
2022-10-18 21:48:27;watching TV;END
2022-10-18 21:53:06;TV;OFF
2022-10-18 21:53:06;watching TV;END
2022-10-18 22:14:13;TV;OFF
2022-10-18 22:14:13;watching TV;END
2022-10-18 22:45:52;fridge operation;START
2022-10-18 22:45:52;REFRIGERATOR;ON
2022-10-18 22:46:20;dishwasher operation;START
2022-10-18 22:46:30;DISHWASHER;ON
2022-10-18 22:59:34;REFRIGERATOR;OFF
2022-10-18 22:59:34;fridge operation;END
2022-10-18 23:53:46;DISHWASHER;OFF
2022-10-18 23:53:46;dishwasher operation;END
2022-10-19 00:07:19;fridge operation;START
2022-10-19 00:07:19;REFRIGERATOR;ON
2022-10-19 00:21:01;REFRIGERATOR;OFF
2022-10-19 00:21:01;fridge operation;END
2022-10-19 00:44:12;fridge operation;START
2022-10-19 00:44:12;REFRIGERATOR;ON
2022-10-19 00:57:54;REFRIGERATOR;OFF
2022-10-19 00:57:54;fridge operation;END
2022-10-19 01:49:26;fridge operation;START
2022-10-19 01:49:26;REFRIGERATOR;ON
2022-10-19 01:49:27;washing a load of laundry;START
2022-10-19 01:49:42;WASHINGMACHINE;ON
2022-10-19 02:03:08;REFRIGERATOR;OFF
2022-10-19 02:03:08;fridge operation;END
2022-10-19 02:21:56;fridge operation;START
2022-10-19 02:21:56;REFRIGERATOR;ON
2022-10-19 02:35:38;REFRIGERATOR;OFF
2022-10-19 02:35:38;fridge operation;END
2022-10-19 02:54:22;dishwasher operation;START
2022-10-19 02:54:30;DISHWASHER;ON
2022-10-19 03:16:42;fridge operation;START
2022-10-19 03:16:42;REFRIGERATOR;ON
2022-10-19 03:30:24;REFRIGERATOR;OFF
2022-10-19 03:30:24;fridge operation;END
2022-10-19 04:01:46;DISHWASHER;OFF
2022-10-19 04:01:46;dishwasher operation;END
2022-10-19 04:29:20;fridge operation;START
2022-10-19 04:29:20;REFRIGERATOR;ON
2022-10-19 04:43:02;REFRIGERATOR;OFF
2022-10-19 04:43:02;fridge operation;END
2022-10-19 05:00:09;WASHINGMACHINE;OFF
2022-10-19 05:00:09;washing a load of laundry;END
2022-10-19 05:35:04;fridge operation;START
2022-10-19 05:35:04;REFRIGERATOR;ON
2022-10-19 05:48:46;REFRIGERATOR;OFF
2022-10-19 05:48:46;fridge operation;END
2022-10-19 06:28:39;dishwasher operation;START
2022-10-19 06:28:44;DISHWASHER;ON
2022-10-19 06:48:21;fridge operation;START
2022-10-19 06:48:21;REFRIGERATOR;ON
2022-10-19 07:02:03;REFRIGERATOR;OFF
2022-10-19 07:02:03;fridge operation;END
2022-10-19 07:36:00;DISHWASHER;OFF
2022-10-19 07:36:00;dishwasher operation;END
2022-10-19 07:46:23;fridge operation;START
2022-10-19 07:46:23;REFRIGERATOR;ON
2022-10-19 08:00:05;REFRIGERATOR;OFF
2022-10-19 08:00:05;fridge operation;END
2022-10-19 08:02:56;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-19 08:03:01;COFFEEMAKER;ON
2022-10-19 08:03:13;COOKINGSTOVE;ON
2022-10-19 08:03:15;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-19 08:03:20;COFFEEMAKER;ON
2022-10-19 08:03:32;BREADCUTTER;ON
2022-10-19 08:03:37;BREADCUTTER;OFF
2022-10-19 08:03:38;TOASTER;ON
2022-10-19 08:10:13;COOKINGSTOVE;OFF
2022-10-19 08:16:41;COFFEEMAKER;OFF
2022-10-19 08:16:41;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-19 08:17:00;COFFEEMAKER;OFF
2022-10-19 08:23:56;TOASTER;OFF
2022-10-19 08:23:56;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-19 08:27:33;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-19 08:27:38;COFFEEMAKER;ON
2022-10-19 08:27:48;COOKINGSTOVE;ON
2022-10-19 08:34:48;COOKINGSTOVE;OFF
2022-10-19 08:41:18;COFFEEMAKER;OFF
2022-10-19 08:41:18;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-19 08:42:02;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-19 08:42:07;COFFEEMAKER;ON
2022-10-19 08:42:18;COOKINGSTOVE;ON
2022-10-19 08:49:18;COOKINGSTOVE;OFF
2022-10-19 08:55:47;COFFEEMAKER;OFF
2022-10-19 08:55:47;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-19 08:58:23;fridge operation;START
2022-10-19 08:58:23;REFRIGERATOR;ON
2022-10-19 09:12:05;REFRIGERATOR;OFF
2022-10-19 09:12:05;fridge operation;END
2022-10-19 09:16:23;use a personal computer;START
2022-10-19 09:16:23;PC;ON
2022-10-19 09:49:11;fridge operation;START
2022-10-19 09:49:11;REFRIGERATOR;ON
2022-10-19 10:02:53;REFRIGERATOR;OFF
2022-10-19 10:02:53;fridge operation;END
2022-10-19 10:31:42;PC;OFF
2022-10-19 10:31:42;use a personal computer;END
2022-10-19 10:40:39;use a personal computer;START
2022-10-19 10:40:39;PC;ON
2022-10-19 11:03:28;listen to a 74 minute audio CD;START
2022-10-19 11:03:28;AMPLIFIER;ON
2022-10-19 11:03:38;CDPLAYER;ON
2022-10-19 11:03:42;fridge operation;START
2022-10-19 11:03:42;REFRIGERATOR;ON
2022-10-19 11:17:24;REFRIGERATOR;OFF
2022-10-19 11:17:24;fridge operation;END
2022-10-19 11:55:58;PC;OFF
2022-10-19 11:55:58;use a personal computer;END
2022-10-19 12:05:53;fridge operation;START
2022-10-19 12:05:53;REFRIGERATOR;ON
2022-10-19 12:17:37;AMPLIFIER;OFF
2022-10-19 12:17:37;CDPLAYER;OFF
2022-10-19 12:17:37;listen to a 74 minute audio CD;END
2022-10-19 12:19:35;REFRIGERATOR;OFF
2022-10-19 12:19:35;fridge operation;END
2022-10-19 12:28:15;use a personal computer;START
2022-10-19 12:28:15;PC;ON
2022-10-19 13:03:10;fridge operation;START
2022-10-19 13:03:10;REFRIGERATOR;ON
2022-10-19 13:16:52;REFRIGERATOR;OFF
2022-10-19 13:16:52;fridge operation;END
2022-10-19 13:43:34;PC;OFF
2022-10-19 13:43:34;use a personal computer;END
2022-10-19 13:44:33;fridge operation;START
2022-10-19 13:44:33;REFRIGERATOR;ON
2022-10-19 13:58:15;REFRIGERATOR;OFF
2022-10-19 13:58:15;fridge operation;END
2022-10-19 14:00:37;microwaving food;START
2022-10-19 14:00:37;MICROWAVE;ON
2022-10-19 14:07:23;MICROWAVE;OFF
2022-10-19 14:07:23;microwaving food;END
2022-10-19 14:17:21;microwaving food;START
2022-10-19 14:17:21;MICROWAVE;ON
2022-10-19 14:22:10;MICROWAVE;OFF
2022-10-19 14:22:10;microwaving food;END
2022-10-19 14:30:01;fridge operation;START
2022-10-19 14:30:01;REFRIGERATOR;ON
2022-10-19 14:40:20;microwaving food;START
2022-10-19 14:40:20;MICROWAVE;ON
2022-10-19 14:43:43;REFRIGERATOR;OFF
2022-10-19 14:43:43;fridge operation;END
2022-10-19 14:44:10;MICROWAVE;OFF
2022-10-19 14:44:10;microwaving food;END
2022-10-19 14:58:31;microwaving food;START
2022-10-19 14:58:31;MICROWAVE;ON
2022-10-19 15:00:38;MICROWAVE;OFF
2022-10-19 15:00:38;microwaving food;END
2022-10-19 15:03:34;vacuuming;START
2022-10-19 15:03:34;VACUUMCLEANER;ON
2022-10-19 15:15:34;VACUUMCLEANER;OFF
2022-10-19 15:15:34;vacuuming;END
2022-10-19 15:15:49;watching TV;START
2022-10-19 15:15:49;TV;ON
2022-10-19 15:21:31;fridge operation;START
2022-10-19 15:21:31;REFRIGERATOR;ON
2022-10-19 15:21:48;watching TV;START
2022-10-19 15:21:48;TV;ON
2022-10-19 15:35:13;REFRIGERATOR;OFF
2022-10-19 15:35:13;fridge operation;END
2022-10-19 16:04:40;watching TV;START
2022-10-19 16:04:40;TV;ON
2022-10-19 16:08:41;TV;OFF
2022-10-19 16:08:42;TV;ON
2022-10-19 16:16:55;fridge operation;START
2022-10-19 16:16:55;REFRIGERATOR;ON
2022-10-19 16:30:37;REFRIGERATOR;OFF
2022-10-19 16:30:37;fridge operation;END
2022-10-19 16:31:56;TV;OFF
2022-10-19 16:31:56;watching TV;END
2022-10-19 16:31:57;use a personal computer;START
2022-10-19 16:31:57;PC;ON
2022-10-19 16:56:00;use a personal computer;START
2022-10-19 16:56:00;PC;ON
2022-10-19 17:05:49;TV;OFF
2022-10-19 17:05:50;TV;ON
2022-10-19 17:20:59;fridge operation;START
2022-10-19 17:20:59;REFRIGERATOR;ON
2022-10-19 17:25:19;TV;OFF
2022-10-19 17:25:19;watching TV;END
2022-10-19 17:25:20;use a personal computer;START
2022-10-19 17:25:20;PC;ON
2022-10-19 17:34:41;REFRIGERATOR;OFF
2022-10-19 17:34:41;fridge operation;END
2022-10-19 17:47:16;PC;OFF
2022-10-19 17:47:16;use a personal computer;END
2022-10-19 17:50:24;watching TV;START
2022-10-19 17:50:24;TV;ON
2022-10-19 18:03:22;TV;OFF
2022-10-19 18:03:23;TV;ON
2022-10-19 18:10:21;fridge operation;START
2022-10-19 18:10:21;REFRIGERATOR;ON
2022-10-19 18:11:19;PC;OFF
2022-10-19 18:11:19;use a personal computer;END
2022-10-19 18:24:03;REFRIGERATOR;OFF
2022-10-19 18:24:03;fridge operation;END
2022-10-19 18:32:13;TV;OFF
2022-10-19 18:32:13;watching TV;END
2022-10-19 18:40:39;PC;OFF
2022-10-19 18:40:39;use a personal computer;END
2022-10-19 19:07:03;TV;OFF
2022-10-19 19:07:04;TV;ON
2022-10-19 19:15:12;cooking a dinner;START
2022-10-19 19:15:12;KETTLE;ON
2022-10-19 19:16:12;KETTLE;OFF
2022-10-19 19:16:13;COOKINGSTOVE;ON
2022-10-19 19:18:44;fridge operation;START
2022-10-19 19:18:44;REFRIGERATOR;ON
2022-10-19 19:22:39;TV;OFF
2022-10-19 19:22:39;watching TV;END
2022-10-19 19:30:02;cooking a dinner;START
2022-10-19 19:30:02;KETTLE;ON
2022-10-19 19:31:02;KETTLE;OFF
2022-10-19 19:31:03;COOKINGSTOVE;ON
2022-10-19 19:32:26;REFRIGERATOR;OFF
2022-10-19 19:32:26;fridge operation;END
2022-10-19 19:34:16;cooking a dinner;START
2022-10-19 19:34:16;KETTLE;ON
2022-10-19 19:35:16;KETTLE;OFF
2022-10-19 19:35:17;COOKINGSTOVE;ON
2022-10-19 19:53:53;COOKINGSTOVE;OFF
2022-10-19 19:53:53;cooking a dinner;END
2022-10-19 20:01:55;fridge operation;START
2022-10-19 20:01:55;REFRIGERATOR;ON
2022-10-19 20:09:09;COOKINGSTOVE;OFF
2022-10-19 20:09:10;MICROWAVE;ON
2022-10-19 20:09:54;COOKINGSTOVE;OFF
2022-10-19 20:09:54;cooking a dinner;END
2022-10-19 20:09:55;watching TV;START
2022-10-19 20:09:55;TV;ON
2022-10-19 20:11:13;MICROWAVE;OFF
2022-10-19 20:11:13;cooking a dinner;END
2022-10-19 20:11:14;watching TV;START
2022-10-19 20:11:14;TV;ON
2022-10-19 20:15:37;REFRIGERATOR;OFF
2022-10-19 20:15:37;fridge operation;END
2022-10-19 20:45:57;fridge operation;START
2022-10-19 20:45:57;REFRIGERATOR;ON
2022-10-19 20:59:39;REFRIGERATOR;OFF
2022-10-19 20:59:39;fridge operation;END
2022-10-19 21:35:51;fridge operation;START
2022-10-19 21:35:51;REFRIGERATOR;ON
2022-10-19 21:49:33;REFRIGERATOR;OFF
2022-10-19 21:49:33;fridge operation;END
2022-10-19 21:54:37;TV;OFF
2022-10-19 21:54:38;TV;ON
2022-10-19 21:56:03;TV;OFF
2022-10-19 21:56:04;TV;ON
2022-10-19 22:23:09;TV;OFF
2022-10-19 22:23:09;watching TV;END
2022-10-19 22:25:25;TV;OFF
2022-10-19 22:25:25;watching TV;END
2022-10-19 22:48:56;fridge operation;START
2022-10-19 22:48:56;REFRIGERATOR;ON
2022-10-19 23:02:38;REFRIGERATOR;OFF
2022-10-19 23:02:38;fridge operation;END
2022-10-20 00:00:00;fridge operation;START
2022-10-20 00:00:00;REFRIGERATOR;ON
2022-10-20 00:13:42;REFRIGERATOR;OFF
2022-10-20 00:13:42;fridge operation;END
2022-10-20 00:23:44;washing a load of laundry;START
2022-10-20 00:23:57;DRYER;ON
2022-10-20 00:39:22;fridge operation;START
2022-10-20 00:39:22;REFRIGERATOR;ON
2022-10-20 00:53:04;REFRIGERATOR;OFF
2022-10-20 00:53:04;fridge operation;END
2022-10-20 01:23:44;fridge operation;START
2022-10-20 01:23:44;REFRIGERATOR;ON
2022-10-20 01:37:26;REFRIGERATOR;OFF
2022-10-20 01:37:26;fridge operation;END
2022-10-20 02:01:27;fridge operation;START
2022-10-20 02:01:27;REFRIGERATOR;ON
2022-10-20 02:15:09;REFRIGERATOR;OFF
2022-10-20 02:15:09;fridge operation;END
2022-10-20 03:08:15;fridge operation;START
2022-10-20 03:08:15;REFRIGERATOR;ON
2022-10-20 03:21:57;REFRIGERATOR;OFF
2022-10-20 03:21:57;fridge operation;END
2022-10-20 04:25:38;fridge operation;START
2022-10-20 04:25:38;REFRIGERATOR;ON
2022-10-20 04:39:20;REFRIGERATOR;OFF
2022-10-20 04:39:20;fridge operation;END
2022-10-20 05:14:06;fridge operation;START
2022-10-20 05:14:06;REFRIGERATOR;ON
2022-10-20 05:27:48;REFRIGERATOR;OFF
2022-10-20 05:27:48;fridge operation;END
2022-10-20 05:39:36;DRYER;OFF
2022-10-20 05:39:36;washing a load of laundry;END
2022-10-20 06:03:03;fridge operation;START
2022-10-20 06:03:03;REFRIGERATOR;ON
2022-10-20 06:16:45;REFRIGERATOR;OFF
2022-10-20 06:16:45;fridge operation;END
2022-10-20 06:51:28;fridge operation;START
2022-10-20 06:51:28;REFRIGERATOR;ON
2022-10-20 07:05:10;REFRIGERATOR;OFF
2022-10-20 07:05:10;fridge operation;END
2022-10-20 07:24:00;fridge operation;START
2022-10-20 07:24:00;REFRIGERATOR;ON
2022-10-20 07:37:42;REFRIGERATOR;OFF
2022-10-20 07:37:42;fridge operation;END
2022-10-20 08:18:56;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-20 08:19:01;COFFEEMAKER;ON
2022-10-20 08:19:14;COOKINGSTOVE;ON
2022-10-20 08:21:11;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-20 08:21:16;COFFEEMAKER;ON
2022-10-20 08:21:26;COOKINGSTOVE;ON
2022-10-20 08:26:14;COOKINGSTOVE;OFF
2022-10-20 08:28:26;COOKINGSTOVE;OFF
2022-10-20 08:32:41;COFFEEMAKER;OFF
2022-10-20 08:32:41;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-20 08:34:01;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-20 08:34:06;COFFEEMAKER;ON
2022-10-20 08:34:20;BREADCUTTER;ON
2022-10-20 08:34:25;BREADCUTTER;OFF
2022-10-20 08:34:26;BREADCUTTER;ON
2022-10-20 08:34:31;BREADCUTTER;OFF
2022-10-20 08:34:32;TOASTER;ON
2022-10-20 08:34:56;COFFEEMAKER;OFF
2022-10-20 08:34:56;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-20 08:37:31;fridge operation;START
2022-10-20 08:37:31;REFRIGERATOR;ON
2022-10-20 08:47:46;COFFEEMAKER;OFF
2022-10-20 08:48:22;preparing breakfast with coffee or tea and toast or eggs;START
2022-10-20 08:48:27;COFFEEMAKER;ON
2022-10-20 08:48:38;BREADCUTTER;ON
2022-10-20 08:48:43;BREADCUTTER;OFF
2022-10-20 08:48:44;TOASTER;ON
2022-10-20 08:51:13;REFRIGERATOR;OFF
2022-10-20 08:51:13;fridge operation;END
2022-10-20 08:54:50;TOASTER;OFF
2022-10-20 08:54:50;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-20 09:02:07;COFFEEMAKER;OFF
2022-10-20 09:09:02;TOASTER;OFF
2022-10-20 09:09:02;preparing breakfast with coffee or tea and toast or eggs;END
2022-10-20 09:34:57;fridge operation;START
2022-10-20 09:34:57;REFRIGERATOR;ON
2022-10-20 09:48:39;REFRIGERATOR;OFF
2022-10-20 09:48:39;fridge operation;END
2022-10-20 10:01:29;use a personal computer;START
2022-10-20 10:01:29;PC;ON
2022-10-20 10:06:17;vacuuming;START
2022-10-20 10:06:17;VACUUMCLEANER;ON
2022-10-20 10:18:17;VACUUMCLEANER;OFF
2022-10-20 10:18:17;vacuuming;END
2022-10-20 11:02:22;fridge operation;START
2022-10-20 11:02:22;REFRIGERATOR;ON
2022-10-20 11:16:04;REFRIGERATOR;OFF
2022-10-20 11:16:04;fridge operation;END
2022-10-20 11:16:48;PC;OFF
2022-10-20 11:16:48;use a personal computer;END
2022-10-20 11:27:15;use a personal computer;START
2022-10-20 11:27:15;PC;ON
2022-10-20 11:54:12;fridge operation;START
2022-10-20 11:54:12;REFRIGERATOR;ON
2022-10-20 12:07:54;REFRIGERATOR;OFF
2022-10-20 12:07:54;fridge operation;END
2022-10-20 12:42:34;PC;OFF
2022-10-20 12:42:34;use a personal computer;END
2022-10-20 12:54:00;listen to a 74 minute audio CD;START
2022-10-20 12:54:00;AMPLIFIER;ON
2022-10-20 12:54:06;CDPLAYER;ON
2022-10-20 13:16:40;fridge operation;START
2022-10-20 13:16:40;REFRIGERATOR;ON
2022-10-20 13:30:22;REFRIGERATOR;OFF
2022-10-20 13:30:22;fridge operation;END
2022-10-20 14:06:20;microwaving food;START
2022-10-20 14:06:20;MICROWAVE;ON
2022-10-20 14:08:05;CDPLAYER;OFF
2022-10-20 14:08:09;AMPLIFIER;OFF
2022-10-20 14:08:09;listen to a 74 minute audio CD;END
2022-10-20 14:08:21;MICROWAVE;OFF
2022-10-20 14:08:21;microwaving food;END
2022-10-20 14:18:11;microwaving food;START
2022-10-20 14:18:11;MICROWAVE;ON
2022-10-20 14:20:17;MICROWAVE;OFF
2022-10-20 14:20:17;microwaving food;END
2022-10-20 14:26:10;microwaving food;START
2022-10-20 14:26:10;MICROWAVE;ON
2022-10-20 14:27:40;MICROWAVE;OFF
2022-10-20 14:27:40;microwaving food;END
2022-10-20 14:40:41;fridge operation;START
2022-10-20 14:40:41;REFRIGERATOR;ON
2022-10-20 14:54:23;REFRIGERATOR;OFF
2022-10-20 14:54:23;fridge operation;END
2022-10-20 15:06:03;microwaving food;START
2022-10-20 15:06:03;MICROWAVE;ON
2022-10-20 15:12:15;MICROWAVE;OFF
2022-10-20 15:12:15;microwaving food;END
2022-10-20 15:27:22;watching TV;START
2022-10-20 15:27:22;TV;ON
2022-10-20 15:45:51;watching TV;START
2022-10-20 15:45:51;TV;ON
2022-10-20 15:52:01;watching TV;START
2022-10-20 15:52:01;TV;ON
2022-10-20 16:09:17;fridge operation;START
2022-10-20 16:09:17;REFRIGERATOR;ON
2022-10-20 16:10:43;use a personal computer;START
2022-10-20 16:10:43;PC;ON
2022-10-20 16:13:54;TV;OFF
2022-10-20 16:13:55;TV;ON
2022-10-20 16:22:59;REFRIGERATOR;OFF
2022-10-20 16:22:59;fridge operation;END
2022-10-20 16:38:11;TV;OFF
2022-10-20 16:38:11;watching TV;END
2022-10-20 16:50:34;fridge operation;START
2022-10-20 16:50:34;REFRIGERATOR;ON
2022-10-20 17:04:16;REFRIGERATOR;OFF
2022-10-20 17:04:16;fridge operation;END
2022-10-20 17:26:02;PC;OFF
2022-10-20 17:26:02;use a personal computer;END
2022-10-20 17:34:44;TV;OFF
2022-10-20 17:34:45;TV;ON
2022-10-20 17:37:11;TV;OFF
2022-10-20 17:37:11;watching TV;END
2022-10-20 17:40:11;use a personal computer;START
2022-10-20 17:40:11;PC;ON
2022-10-20 17:46:59;use a personal computer;START
2022-10-20 17:46:59;PC;ON
2022-10-20 17:52:59;TV;OFF
2022-10-20 17:52:59;watching TV;END
2022-10-20 17:54:39;fridge operation;START
2022-10-20 17:54:39;REFRIGERATOR;ON
2022-10-20 18:08:21;REFRIGERATOR;OFF
